title,creation_date,score,link,tags,is_answered
How to connect Maxdb to SQL or Oracle Database?,1307538620,0,https://stackoverflow.com/questions/6279211/how-to-connect-maxdb-to-sql-or-oracle-database,"oracle-database, sap-basis, maxdb",True
Consuming SAP Web Service in ASP.NET fails,1306851509,1,https://stackoverflow.com/questions/6188964/consuming-sap-web-service-in-asp-net-fails,"asp.net, .net, web-services, sap-erp, sap-basis",True
Authorization object S_NUMBER,1306756455,2,https://stackoverflow.com/questions/6175942/authorization-object-s-number,sap-basis,True
Calling SAP web service using jquery ajax,1306220557,0,https://stackoverflow.com/questions/6106850/calling-sap-web-service-using-jquery-ajax,"web-services, sap-basis, netweaver",False
Dynamic and static profile parameters,1303472550,0,https://stackoverflow.com/questions/5755056/dynamic-and-static-profile-parameters,sap-basis,True
Single Sign on in a 3 tier architecture between SAP Netweaver CE and R/3,1302570282,0,https://stackoverflow.com/questions/5629277/single-sign-on-in-a-3-tier-architecture-between-sap-netweaver-ce-and-r-3,"single-sign-on, sap-erp, sap-basis, netweaver, sap-r3",True
SAP Webservice Client - Deserialization failed,1301684839,2,https://stackoverflow.com/questions/5517737/sap-webservice-client-deserialization-failed,"c#, deserialization, webservice-client, sap-basis, soapexception",False
SAP Kernel release in SAP,1299684249,-1,https://stackoverflow.com/questions/5247962/sap-kernel-release-in-sap,"sap-basis, jco",True
Passing Arrays as Parameters to Soap Webservice in non-WSDL mode,1299509812,2,https://stackoverflow.com/questions/5221138/passing-arrays-as-parameters-to-soap-webservice-in-non-wsdl-mode,"php, soap, zend-framework, webservice-client, sap-basis",True
Possible values RFC_NAME field in S_RFC object,1299335119,1,https://stackoverflow.com/questions/5204371/possible-values-rfc-name-field-in-s-rfc-object,"saprfc, sap-basis",True
How to Execute SAP RFC using SOAP?,1298051561,2,https://stackoverflow.com/questions/5044771/how-to-execute-sap-rfc-using-soap,"soap, saprfc, sap-basis",True
Roles and profiles,1297245678,-1,https://stackoverflow.com/questions/4943310/roles-and-profiles,sap-basis,True
Browsing for installed notes in SAP system,1296737542,1,https://stackoverflow.com/questions/4886377/browsing-for-installed-notes-in-sap-system,sap-basis,True
Blocked transactions in ABAP-based SAP software,1296568114,1,https://stackoverflow.com/questions/4863357/blocked-transactions-in-abap-based-sap-software,sap-basis,False
RFC destinations,1296489257,2,https://stackoverflow.com/questions/4852909/rfc-destinations,"saprfc, sap-basis",True
QTP find object in a Browser frame in a Java frame in an IE window?,1296083031,2,https://stackoverflow.com/questions/4811143/qtp-find-object-in-a-browser-frame-in-a-java-frame-in-an-ie-window,"java, qtp, sap-basis, netweaver",True
SAP Portal vs an ASP.NET Portal ... proof of concept?,1295440027,3,https://stackoverflow.com/questions/4735205/sap-portal-vs-an-asp-net-portal-proof-of-concept,"asp.net, sap-basis",True
How to pull/push data from/to existing SAP system?,1295249161,-1,https://stackoverflow.com/questions/4710895/how-to-pull-push-data-from-to-existing-sap-system,".net, connector, sap-basis, sap-dotnet-connector",True
Email sent by SAP Workflow has partial Web hyperlink,1295012714,3,https://stackoverflow.com/questions/4691648/email-sent-by-sap-workflow-has-partial-web-hyperlink,"workflow, sap-basis, sapconnect",True
Optional Parameters not optional for Soap Calls using WSDL mode,1293446323,4,https://stackoverflow.com/questions/4538128/optional-parameters-not-optional-for-soap-calls-using-wsdl-mode,"php, soap, webservice-client, sap-basis",True
Is there any RFC or BAPI implementing the transaction rsscd001 for displaying change documents in SAP?,1289903824,1,https://stackoverflow.com/questions/4193232/is-there-any-rfc-or-bapi-implementing-the-transaction-rsscd001-for-displaying-ch,"saprfc, sap-basis, jco, bapi",True
Integrating my RESTful web app with clients&#39; SAP installations,1283443490,7,https://stackoverflow.com/questions/3628952/integrating-my-restful-web-app-with-clients-sap-installations,"web-services, sap-basis, netweaver",True
SAP Java stack architectural differences from ABAP stack?,1283190823,2,https://stackoverflow.com/questions/3602913/sap-java-stack-architectural-differences-from-abap-stack,"java, upgrade, sap-erp, sap-basis, sap-r3",True
SAP NetWeaver Trial Version for 64bit OS?,1282828914,3,https://stackoverflow.com/questions/3575435/sap-netweaver-trial-version-for-64bit-os,"abap, sap-basis",True
SAP patch SAPK-XXXXX* kind,1282638840,0,https://stackoverflow.com/questions/3554730/sap-patch-sapk-xxxxx-kind,sap-basis,True
Is the RSECNOTE tool used for the ABAP and/or JAVA stack?,1282146263,1,https://stackoverflow.com/questions/3513915/is-the-rsecnote-tool-used-for-the-abap-and-or-java-stack,"java, abap, sap-basis",True
SICF services in SAP,1276845808,-2,https://stackoverflow.com/questions/3067838/sicf-services-in-sap,"service, sap-basis",True
lock users in SAP,1276756741,0,https://stackoverflow.com/questions/3059415/lock-users-in-sap,"settings, sap-basis",True
Copy / Move One SAP Client From One System to another System,1276692428,0,https://stackoverflow.com/questions/3053351/copy-move-one-sap-client-from-one-system-to-another-system,sap-basis,True
USOBT &amp; USOBT_C,1276068379,1,https://stackoverflow.com/questions/3003814/usobt-usobt-c,"authorization, sap-basis",True
Fields in USR02 table,1275477081,1,https://stackoverflow.com/questions/2957088/fields-in-usr02-table,sap-basis,True
Server Load for SAP Secure Network Connection Encryption,1274795920,0,https://stackoverflow.com/questions/2905303/server-load-for-sap-secure-network-connection-encryption,sap-basis,True
.NET SAP Connection Authentication via WEB Service,1271160975,2,https://stackoverflow.com/questions/2629384/net-sap-connection-authentication-via-web-service,".net, authentication, service, sap-basis",False
SAP 4.6C and webservices,1266486007,2,https://stackoverflow.com/questions/2287571/sap-4-6c-and-webservices,"web-services, rpc, sap-basis, sap-r3",True
How can I use sftp with SAP?,1266361081,1,https://stackoverflow.com/questions/2277035/how-can-i-use-sftp-with-sap,"sftp, saprfc, sap-basis",True
Web Service hosted by SAP and consumed by a .NET Application,1265828946,3,https://stackoverflow.com/questions/2239572/web-service-hosted-by-sap-and-consumed-by-a-net-application,"web-services, .net-3.5, sap-basis",True
Microsoft and SAP,1265271231,16,https://stackoverflow.com/questions/2198168/microsoft-and-sap,".net, sap-dotnet-connector, sap-basis",True
How to set file owner to Logged in user?,1255619404,0,https://stackoverflow.com/questions/1573009/how-to-set-file-owner-to-logged-in-user,"abap, sap-basis",True
Is this possible to transport orders from a system in ECC 6.0 to a SAP R3 system in 46C?,1254176729,3,https://stackoverflow.com/questions/1489687/is-this-possible-to-transport-orders-from-a-system-in-ecc-6-0-to-a-sap-r3-system,"sap-erp, sap-basis, sap-r3",True
Query SAP database from Python?,1253721323,38,https://stackoverflow.com/questions/1466917/query-sap-database-from-python,"python, abap, sap-basis, pyrfc",True
Differences between DEV and PRO in using /usr/sap/trans,1253565590,1,https://stackoverflow.com/questions/1456720/differences-between-dev-and-pro-in-using-usr-sap-trans,"sap-basis, sap-r3",True
SAP Background Job: how is it running?,1253195661,2,https://stackoverflow.com/questions/1439033/sap-background-job-how-is-it-running,"scheduled-tasks, sap-basis",True
Is this possible to reset a SAP R/3 installation process?,1252708767,1,https://stackoverflow.com/questions/1413591/is-this-possible-to-reset-a-sap-r-3-installation-process,"sap-basis, sap-r3",True
Upgrade scenario from 4.6C to ECC 6.0,1250204647,1,https://stackoverflow.com/questions/1275131/upgrade-scenario-from-4-6c-to-ecc-6-0,"sap-erp, sap-basis, sap-r3",True
How to store configuration data so that to not copy it during database copy?,1230882933,2,https://stackoverflow.com/questions/406254/how-to-store-configuration-data-so-that-to-not-copy-it-during-database-copy,"abap, sap-basis",True
Managing ABAP Source Code in Source Control,1228124732,10,https://stackoverflow.com/questions/330389/managing-abap-source-code-in-source-control,"abap, sap-basis",True
Connectivity of Winform Applications/ASP.NET application with SAP databases,1222156188,1,https://stackoverflow.com/questions/119669/connectivity-of-winform-applications-asp-net-application-with-sap-databases,"asp.net, connectivity, sap-basis",True
What is the simplest way to interact between a SAP OMS and Websphere Commerce?,1221780926,3,https://stackoverflow.com/questions/98044/what-is-the-simplest-way-to-interact-between-a-sap-oms-and-websphere-commerce,"sap-basis, webmethods, websphere-commerce, wcs, adaptor",True
