title,creation_date,score,link,tags,is_answered
SAP Java Connector: Is it possible to cut field values of extracted table?,1402350877,1,https://stackoverflow.com/questions/24129701/sap-java-connector-is-it-possible-to-cut-field-values-of-extracted-table,"java, saprfc, jco",True
SAP RFC how to change date on a PM order,1401797099,0,https://stackoverflow.com/questions/24014747/sap-rfc-how-to-change-date-on-a-pm-order,"vb.net, sap-erp, saprfc",True
Mule-SAP Connector Error Message &quot;Please enter sold-to party or ship-to party&quot;,1401284031,0,https://stackoverflow.com/questions/23913133/mule-sap-connector-error-message-please-enter-sold-to-party-or-ship-to-party,"mule, sap-erp, saprfc",True
SAP BAPI get all Functional Locations,1400677717,1,https://stackoverflow.com/questions/23784132/sap-bapi-get-all-functional-locations,"vba, visual-studio-2010, sap-erp, saprfc, bapi",True
Calling OLAP BAPI from C++,1395113782,2,https://stackoverflow.com/questions/22469872/calling-olap-bapi-from-c,"c++, mdx, saprfc, bapi, sap-bw",False
Error Adding HU_CREATE_GOODSMVT_RFC with delphi TSAPFunction,1394539364,0,https://stackoverflow.com/questions/22325180/error-adding-hu-create-goodsmvt-rfc-with-delphi-tsapfunction,"delphi, sap-erp, saprfc",False
"NWRFCSDK causing issue with Ubuntu 12.10, 13.04 and Mac Mavericks",1393915783,0,https://stackoverflow.com/questions/22164887/nwrfcsdk-causing-issue-with-ubuntu-12-10-13-04-and-mac-mavericks,"ruby-on-rails, ruby, macos, ubuntu, saprfc",True
Retrieve texts from a sales order by using RFC_READ_TEXT,1388760124,4,https://stackoverflow.com/questions/20906107/retrieve-texts-from-a-sales-order-by-using-rfc-read-text,"c#, saprfc, sap-dotnet-connector, sap-r3",True
how to restrict the number of table columns in bapi output,1386393098,0,https://stackoverflow.com/questions/20437889/how-to-restrict-the-number-of-table-columns-in-bapi-output,"response, sap-erp, saprfc, bapi, jco",True
How to limit the number of records returned by BAPI call using JCO3,1385027432,0,https://stackoverflow.com/questions/20117473/how-to-limit-the-number-of-records-returned-by-bapi-call-using-jco3,"saprfc, bapi, sapjco3",True
How to check if the connection has been established using SAP.net coonector,1384841002,0,https://stackoverflow.com/questions/20064332/how-to-check-if-the-connection-has-been-established-using-sap-net-coonector,"c#, asp.net, saprfc, sap-dotnet-connector",True
How to get result of a RFC,1384773275,2,https://stackoverflow.com/questions/20046390/how-to-get-result-of-a-rfc,"c#, asp.net, saprfc, sap-dotnet-connector",True
Tables using LIKE may only reference flat structures,1383914257,1,https://stackoverflow.com/questions/19859294/tables-using-like-may-only-reference-flat-structures,"abap, saprfc",True
Select inner join with RFC,1382965260,1,https://stackoverflow.com/questions/19635518/select-inner-join-with-rfc,"inner-join, abap, saprfc, opensql",True
STAD data extraction into Java Application,1382893922,0,https://stackoverflow.com/questions/19620888/stad-data-extraction-into-java-application,"abap, saprfc, jco, sap-basis",False
Exception &quot;A condition specified dynamically has an unexpected format&quot; with RFC_READ_TABLE,1382695515,2,https://stackoverflow.com/questions/19586861/exception-a-condition-specified-dynamically-has-an-unexpected-format-with-rfc,"sap-dotnet-connector, saprfc",False
data type / data element for RFC destination,1382685328,1,https://stackoverflow.com/questions/19583442/data-type-data-element-for-rfc-destination,"abap, saprfc",True
What minimum permissions/access rights does a SAP user need to be able to make RFC calls using JCo?,1378744067,1,https://stackoverflow.com/questions/18702777/what-minimum-permissions-access-rights-does-a-sap-user-need-to-be-able-to-make-r,"java, saprfc, jco",True
Reading and changing fields in SAP with RFC via VB .NET,1376915798,1,https://stackoverflow.com/questions/18313971/reading-and-changing-fields-in-sap-with-rfc-via-vb-net,"vb.net, sap-erp, saprfc",False
Read Security Audit Log static and dynamic filters using RFC,1376807594,2,https://stackoverflow.com/questions/18296373/read-security-audit-log-static-and-dynamic-filters-using-rfc,"filter, abap, audit, saprfc, sap-basis",False
Example PHP code to read IDOC xml file from SAP outbound,1372232747,2,https://stackoverflow.com/questions/17314353/example-php-code-to-read-idoc-xml-file-from-sap-outbound,"php, saprfc",False
Starting new thread without using a Function Module call,1371496024,3,https://stackoverflow.com/questions/17154920/starting-new-thread-without-using-a-function-module-call,"asynchronous, abap, saprfc, function-module",True
ERPConnect SAP Table Join and filter (Query) without creating a SAP Query,1368988777,1,https://stackoverflow.com/questions/16638136/erpconnect-sap-table-join-and-filter-query-without-creating-a-sap-query,"abap, saprfc, opensql, sap-erp, erpconnect",True
SAP Catching Data with RFC_CALL_TRANSACTION RFC VB,1366892358,0,https://stackoverflow.com/questions/16214573/sap-catching-data-with-rfc-call-transaction-rfc-vb,"vb.net, saprfc",False
Is there an advantage of using direct RFC calls instead of the BAPI?,1366834632,3,https://stackoverflow.com/questions/16201374/is-there-an-advantage-of-using-direct-rfc-calls-instead-of-the-bapi,"saprfc, bapi, sap-dotnet-connector",True
Web Service SAP with Android: XmlPullParserException,1365591773,0,https://stackoverflow.com/questions/15924041/web-service-sap-with-android-xmlpullparserexception,"android, web-services, ksoap2, xmlpullparser, saprfc",False
unresolved externals SAP NetWeaver RFC SDK 7.1 client example Visual Studio 2010,1363879097,1,https://stackoverflow.com/questions/15551432/unresolved-externals-sap-netweaver-rfc-sdk-7-1-client-example-visual-studio-2010,"visual-studio-2010, visual-c++, unresolved-external, saprfc, netweaver",True
saprfc extension for php is not working,1360407948,3,https://stackoverflow.com/questions/14787432/saprfc-extension-for-php-is-not-working,"php, saprfc",False
How to transfer IRfcTable details to SQL Server table?,1359964184,1,https://stackoverflow.com/questions/14682415/how-to-transfer-irfctable-details-to-sql-server-table,".net, sql-server, saprfc",True
RFC Connection &quot;Bad Variant Type&quot;,1358844319,0,https://stackoverflow.com/questions/14454574/rfc-connection-bad-variant-type,"asp.net, abap, saprfc, sap-dotnet-connector",False
"Sybase SUP,(2.1.3) using SAP RFC/BAPI, how to know when call results are available?",1358547256,1,https://stackoverflow.com/questions/14408535/sybase-sup-2-1-3-using-sap-rfc-bapi-how-to-know-when-call-results-are-availab,"saprfc, sup",False
SAP Backgroundwork not started,1357554493,0,https://stackoverflow.com/questions/14194028/sap-backgroundwork-not-started,"c#, background, saprfc, sap-dotnet-connector, sap-r3",True
RFC_READ_TABLE throws Rfcabapexception after querying a lot of columns,1357144930,2,https://stackoverflow.com/questions/14125727/rfc-read-table-throws-rfcabapexception-after-querying-a-lot-of-columns,"c#, exception, abap, saprfc, sap-dotnet-connector",True
SAP RFC CALL FROM OLE Object,1356750570,1,https://stackoverflow.com/questions/14078369/sap-rfc-call-from-ole-object,"com, ole, saprfc",True
RFC error message &quot;The current application triggered a termination with a short dump&quot;,1351686491,1,https://stackoverflow.com/questions/13157964/rfc-error-message-the-current-application-triggered-a-termination-with-a-short,"c#, .net, saprfc",True
Sending a request to SOAP WSDL,1350916974,1,https://stackoverflow.com/questions/13013860/sending-a-request-to-soap-wsdl,"javascript, soap, wsdl, saprfc, sap-basis",True
Connect a third-party application (MS Excel) with SAP R/3,1347329685,2,https://stackoverflow.com/questions/12361833/connect-a-third-party-application-ms-excel-with-sap-r-3,"excel, vba, saprfc, sap-basis",True
Invoking restful Soap web service in android,1345549571,-1,https://stackoverflow.com/questions/12054137/invoking-restful-soap-web-service-in-android,"android, web-services, restful-url, saprfc",True
SAP RFC call returns &quot;Error 0&quot; in RETURN parameter from vb,1344353519,1,https://stackoverflow.com/questions/11849252/sap-rfc-call-returns-error-0-in-return-parameter-from-vb,"excel, vba, saprfc, bapi",True
How to enable a SAP FM or BAPI for XML-RPC or SOAP access,1342128673,0,https://stackoverflow.com/questions/11461008/how-to-enable-a-sap-fm-or-bapi-for-xml-rpc-or-soap-access,"soap, xml-rpc, saprfc, bapi",True
Unable to call SAP BAPI function from VBA,1341259906,1,https://stackoverflow.com/questions/11300503/unable-to-call-sap-bapi-function-from-vba,"excel, vba, saprfc, bapi",True
Read-access to SAP&#39;s DB directly?,1340258968,2,https://stackoverflow.com/questions/11132461/read-access-to-saps-db-directly,"db2, abap, saprfc",True
How to check in document files?,1339666967,1,https://stackoverflow.com/questions/11030481/how-to-check-in-document-files,"sap-erp, saprfc, bapi, function-module",True
SAP call RFC in Android,1338284968,-2,https://stackoverflow.com/questions/10796715/sap-call-rfc-in-android,"android, saprfc, sup",True
Failed to call remote function module with SAP and .NET,1336994043,-1,https://stackoverflow.com/questions/10582216/failed-to-call-remote-function-module-with-sap-and-net,".net, vb.net, saprfc",True
Connection Establishment between Android and SAP SOAP Webservices,1335160200,1,https://stackoverflow.com/questions/10275439/connection-establishment-between-android-and-sap-soap-webservices,"android, web-services, soap, android-ksoap2, saprfc",True
BizTalk SAP Adapter Workaround for ITAB2 Error,1330700533,0,https://stackoverflow.com/questions/9535431/biztalk-sap-adapter-workaround-for-itab2-error,".net, biztalk, abap, saprfc",True
Generate XML feeds or auto export files in SAP?,1330460020,1,https://stackoverflow.com/questions/9489004/generate-xml-feeds-or-auto-export-files-in-sap,"excel, xml, sap-erp, saprfc",True
how to connect to SAP in Ruby on Rails,1327572234,1,https://stackoverflow.com/questions/9016452/how-to-connect-to-sap-in-ruby-on-rails,"ruby-on-rails, saprfc, netweaver",True
XmlPullParserException when using SAP WSDL WebService,1326731028,1,https://stackoverflow.com/questions/8882963/xmlpullparserexception-when-using-sap-wsdl-webservice,"android, wsdl, ksoap2, saprfc",True
Parameter is not type-compatible with formal parameter when method is called from FM,1317421167,3,https://stackoverflow.com/questions/7616644/parameter-is-not-type-compatible-with-formal-parameter-when-method-is-called-fro,"methods, abap, saprfc, function-module",True
Read contents of structure via RFC in SAP,1316688771,3,https://stackoverflow.com/questions/7513601/read-contents-of-structure-via-rfc-in-sap,saprfc,True
Universal function module to retrieve SAP table data,1316193271,2,https://stackoverflow.com/questions/7448214/universal-function-module-to-retrieve-sap-table-data,"select, dynamic, abap, saprfc",True
Saprfc connection issue,1315355102,-3,https://stackoverflow.com/questions/7327639/saprfc-connection-issue,"php, saprfc",True
Delphi SAP SAPFunctions DELIMITER suddenly ignored?,1314015539,1,https://stackoverflow.com/questions/7147351/delphi-sap-sapfunctions-delimiter-suddenly-ignored,"function, delphi, delimiter, saprfc",True
SAP Connection CPIC hostname unknown,1310479111,3,https://stackoverflow.com/questions/6665362/sap-connection-cpic-hostname-unknown,"php, saprfc",True
installing nwrfcsdk library for PHP,1310403798,0,https://stackoverflow.com/questions/6653730/installing-nwrfcsdk-library-for-php,"php, saprfc",True
Pass object instances to RFC function modules,1309786560,5,https://stackoverflow.com/questions/6572258/pass-object-instances-to-rfc-function-modules,"abap, saprfc, bapi, function-module",True
Best Practice for retrieving data from SAP by .NET,1308014803,-1,https://stackoverflow.com/questions/6338158/best-practice-for-retrieving-data-from-sap-by-net,"saprfc, sap-dotnet-connector",True
grabbing data from SAP to BlackBerry,1307645170,1,https://stackoverflow.com/questions/6297693/grabbing-data-from-sap-to-blackberry,"php, json, blackberry, abap, saprfc",True
To read the contents of a table that is RFC disabled,1303891961,-1,https://stackoverflow.com/questions/5801139/to-read-the-contents-of-a-table-that-is-rfc-disabled,saprfc,True
RFC_READ_TABLE concatenates columns in row results,1299689445,2,https://stackoverflow.com/questions/5249201/rfc-read-table-concatenates-columns-in-row-results,saprfc,True
Possible values RFC_NAME field in S_RFC object,1299335119,1,https://stackoverflow.com/questions/5204371/possible-values-rfc-name-field-in-s-rfc-object,"saprfc, sap-basis",True
Integration with SAP,1298986868,5,https://stackoverflow.com/questions/5155258/integration-with-sap,"c#, parameters, null, integration, saprfc",True
Exception: RFC callback server not available while calling RFC,1298475125,2,https://stackoverflow.com/questions/5093039/exception-rfc-callback-server-not-available-while-calling-rfc,"abap, saprfc, sap-crm",True
How to Execute SAP RFC using SOAP?,1298051561,2,https://stackoverflow.com/questions/5044771/how-to-execute-sap-rfc-using-soap,"soap, saprfc, sap-basis",True
RFC destinations,1296489257,2,https://stackoverflow.com/questions/4852909/rfc-destinations,"saprfc, sap-basis",True
"Tutorials, manuals, documentation for using SAP JCo 3.x",1291709865,8,https://stackoverflow.com/questions/4374593/tutorials-manuals-documentation-for-using-sap-jco-3-x,"java, saprfc, bapi, jco, idoc",True
SAP authentication with WCF Adapter Service project,1291651912,0,https://stackoverflow.com/questions/4368426/sap-authentication-with-wcf-adapter-service-project,"wcf, adapter, biztalk, saprfc",True
Is there any RFC or BAPI implementing the transaction rsscd001 for displaying change documents in SAP?,1289903824,1,https://stackoverflow.com/questions/4193232/is-there-any-rfc-or-bapi-implementing-the-transaction-rsscd001-for-displaying-ch,"saprfc, sap-basis, jco, bapi",True
DATA_BUFFER_EXCEEDED error when calling RFC_READ_TABLE?,1289571693,12,https://stackoverflow.com/questions/4165551/data-buffer-exceeded-error-when-calling-rfc-read-table,"abap, jco, saprfc",True
How do I create an SAP interface to pull some data from our webapplication?,1285622517,1,https://stackoverflow.com/questions/3807987/how-do-i-create-an-sap-interface-to-pull-some-data-from-our-webapplication,"java, soa, saprfc, webdynpro",True
How to search for available RFC function modules and tables,1284480503,5,https://stackoverflow.com/questions/3710705/how-to-search-for-available-rfc-function-modules-and-tables,"abap, saprfc, bapi, sap-r3",True
SAP ERP integration with C++,1283842409,0,https://stackoverflow.com/questions/3656361/sap-erp-integration-with-c,"c++, .net, sap-erp, saprfc, sap-r3",True
Searching for a .NET SAP RFC tutorial for remote capable SAP modules,1283266167,1,https://stackoverflow.com/questions/3610169/searching-for-a-net-sap-rfc-tutorial-for-remote-capable-sap-modules,".net, saprfc, sap-dotnet-connector",True
SAP RFC module for getting measurement,1280583023,1,https://stackoverflow.com/questions/3378294/sap-rfc-module-for-getting-measurement,"c#, .net-2.0, sap-erp, saprfc",True
GLAccount Information - Simulate BAPI_INCOMINGINVOICE_CREATE,1277124345,1,https://stackoverflow.com/questions/3084732/glaccount-information-simulate-bapi-incominginvoice-create,"invoice, sap-erp, saprfc, bapi, jco",False
"Usage of WCF RIA Services, where the datasource isn&#39;t a classical (relational) database",1276853857,3,https://stackoverflow.com/questions/3068567/usage-of-wcf-ria-services-where-the-datasource-isnt-a-classical-relational-d,".net, silverlight, wcf-ria-services, saprfc",True
Future of the SAP RFC SDK,1276504370,3,https://stackoverflow.com/questions/3035871/future-of-the-sap-rfc-sdk,".net, sdk, sap-erp, saprfc",True
Connect PHP to SAP R/3 using SAPRFC - Unable to initialize module,1274307668,3,https://stackoverflow.com/questions/2869863/connect-php-to-sap-r-3-using-saprfc-unable-to-initialize-module,"php, sap-erp, saprfc",True
RFC for remote call transaction,1274185721,3,https://stackoverflow.com/questions/2857203/rfc-for-remote-call-transaction,"abap, saprfc, jco",True
Usage of the &quot;SAP Function OCX&quot;,1274171835,3,https://stackoverflow.com/questions/2855662/usage-of-the-sap-function-ocx,".net, interop, sap-gui, saprfc",True
How can SAP tRFC server tell client through JCo that function has been carried out?,1273226119,1,https://stackoverflow.com/questions/2787647/how-can-sap-trfc-server-tell-client-through-jco-that-function-has-been-carried-o,"saprfc, jco",True
ERPConnect (Theobald Software): RFC authorization,1273145823,4,https://stackoverflow.com/questions/2780723/erpconnect-theobald-software-rfc-authorization,".net, saprfc, erpconnect",True
Send Message from SAP to MSMQ,1271675009,-1,https://stackoverflow.com/questions/2666808/send-message-from-sap-to-msmq,"msmq, saprfc",True
Usage of Biztalk SAP Adapter without Biztalk Server to connect .NET and SAP,1269593641,3,https://stackoverflow.com/questions/2522009/usage-of-biztalk-sap-adapter-without-biztalk-server-to-connect-net-and-sap,".net, adapter, biztalk, sap-erp, saprfc",True
How can I connect to SAP using sapnwrfc library?,1267195220,5,https://stackoverflow.com/questions/2342324/how-can-i-connect-to-sap-using-sapnwrfc-library,"c#, saprfc, jco, netweaver, dllnotfoundexception",True
How can I use sftp with SAP?,1266361081,1,https://stackoverflow.com/questions/2277035/how-can-i-use-sftp-with-sap,"sftp, saprfc, sap-basis",True
Does SAP BAPI has proprietary communication format or an open one?,1255024393,5,https://stackoverflow.com/questions/1539461/does-sap-bapi-has-proprietary-communication-format-or-an-open-one,"php, soap, saprfc, bapi",True
Easiest way to interface between a web app and SAP,1253004314,1,https://stackoverflow.com/questions/1425951/easiest-way-to-interface-between-a-web-app-and-sap,"import, interface, export, saprfc, idoc",True
ABAP RFC Debugging,1233579744,2,https://stackoverflow.com/questions/503118/abap-rfc-debugging,"asp.net, abap, saprfc",True
SAP .NET Connector: System exception thrown while marshaling .NET type,1229710731,3,https://stackoverflow.com/questions/381760/sap-net-connector-system-exception-thrown-while-marshaling-net-type,"interface, marshalling, saprfc, sap-dotnet-connector",True
