title,creation_date,score,link,tags,is_answered
Combining duplicate rows in Crystal Reports,1513546830,0,https://stackoverflow.com/questions/47859742/combining-duplicate-rows-in-crystal-reports,"crystal-reports, sapb1",False
Schedule Export SQL Server records to CSV file including updates,1513166330,1,https://stackoverflow.com/questions/47792470/schedule-export-sql-server-records-to-csv-file-including-updates,"sql-server, ssms, sapb1",False
"What is the link in SAP Business One between Sales Orders, Deliveries, and Invoices",1512761746,0,https://stackoverflow.com/questions/47721061/what-is-the-link-in-sap-business-one-between-sales-orders-deliveries-and-invoi,"hana, sapb1",True
Create a delivery via SAP DI API,1512565992,0,https://stackoverflow.com/questions/47675179/create-a-delivery-via-sap-di-api,"vb.net, sapb1, sap-business-one-di-api",False
Sap business one studio system form error object reference not set,1512470825,1,https://stackoverflow.com/questions/47651710/sap-business-one-studio-system-form-error-object-reference-not-set,"visual-studio-2013, sapb1",True
Hana Sap B1: Execute query using hdbuserstore - * 10: invalid username or password SQLSTATE: 28000,1512408250,0,https://stackoverflow.com/questions/47638709/hana-sap-b1-execute-query-using-hdbuserstore-10-invalid-username-or-passwo,"hana, suse, sapb1",False
Auto update of UDF (at BP Ref) i.e Numatcard,1511900218,0,https://stackoverflow.com/questions/47540195/auto-update-of-udf-at-bp-ref-i-e-numatcard,sapb1,False
Warehouse Stocks in Horizontal format/Layout,1511806641,-1,https://stackoverflow.com/questions/47517358/warehouse-stocks-in-horizontal-format-layout,"sql, sapb1",True
items are repeated in SAP B1 query,1511201708,0,https://stackoverflow.com/questions/47398562/items-are-repeated-in-sap-b1-query,sapb1,True
Error: specify a date within the permissible range,1510784992,0,https://stackoverflow.com/questions/47318432/error-specify-a-date-within-the-permissible-range,sapb1,False
SAP B1 9.1 Open sales order Quantity query,1510671390,-1,https://stackoverflow.com/questions/47288815/sap-b1-9-1-open-sales-order-quantity-query,sapb1,True
Problems querying a user defined table with a Parameter in SapB1,1510619340,0,https://stackoverflow.com/questions/47275777/problems-querying-a-user-defined-table-with-a-parameter-in-sapb1,sapb1,True
SAP query Must Specify Table to Select From,1510593992,0,https://stackoverflow.com/questions/47270099/sap-query-must-specify-table-to-select-from,"sql-server, crystal-reports, hana, sapb1",False
SAP B1 - using stanard dll&#39;s in a SOAP web service,1510424597,0,https://stackoverflow.com/questions/47241340/sap-b1-using-stanard-dlls-in-a-soap-web-service,"sapb1, sap-business-one-di-api",True
How to get SAP Hana views list in C# using SAPbobsCOM dll?,1510307998,0,https://stackoverflow.com/questions/47220117/how-to-get-sap-hana-views-list-in-c-using-sapbobscom-dll,"c#, hana, sapb1",False
Export UDO to XML on SAP B1,1509723587,0,https://stackoverflow.com/questions/47099515/export-udo-to-xml-on-sap-b1,sapb1,True
Make SAP Business One C# code for MS SQL compatible with SAP HANA,1509704455,-2,https://stackoverflow.com/questions/47093365/make-sap-business-one-c-code-for-ms-sql-compatible-with-sap-hana,"c#, hana, sapb1",True
How to add any method in UDO SAP Business one 9.0,1509529404,0,https://stackoverflow.com/questions/47051989/how-to-add-any-method-in-udo-sap-business-one-9-0,"c#, visual-studio, sapb1",False
Golden Arrows with Union,1509443589,0,https://stackoverflow.com/questions/47032371/golden-arrows-with-union,"sql, sapb1",True
Cumulative total based off of two columns,1509115913,0,https://stackoverflow.com/questions/46977864/cumulative-total-based-off-of-two-columns,"sql, sql-server, sapb1",True
How can I use Invoke() function in SAP B1 SDK?,1509093418,0,https://stackoverflow.com/questions/46970830/how-can-i-use-invoke-function-in-sap-b1-sdk,"vb.net, sdk, sapb1",False
Variable in SQL while loop doesn&#39;t increase,1508938888,1,https://stackoverflow.com/questions/46934036/variable-in-sql-while-loop-doesnt-increase,"sql, sql-server, while-loop, sapb1",False
Adding tools in UDO in SAP Business one,1508837780,0,https://stackoverflow.com/questions/46907021/adding-tools-in-udo-in-sap-business-one,"c#, visual-studio, hana, sapb1",False
failed to connect to a database in B1if,1508498262,1,https://stackoverflow.com/questions/46848014/failed-to-connect-to-a-database-in-b1if,sapb1,False
SAP B1 Crystal Reports UFL Error in CRYSTAL REPORTS runtime (x64),1508412745,1,https://stackoverflow.com/questions/46828918/sap-b1-crystal-reports-ufl-error-in-crystal-reports-runtime-x64,"crystal-reports, sapb1",False
Error during renaming a package in B1if Integration Framework BPE139 Failure to obtain a lock,1508246994,1,https://stackoverflow.com/questions/46791425/error-during-renaming-a-package-in-b1if-integration-framework-bpe139-failure-to,sapb1,False
SAP B1 using Unions and Where date selection,1507528566,0,https://stackoverflow.com/questions/46639628/sap-b1-using-unions-and-where-date-selection,"sql, sapb1",True
Invalid Object Name #temp_Table,1507408579,0,https://stackoverflow.com/questions/46624859/invalid-object-name-temp-table,"sql-server, sql-server-2008, temp-tables, sapb1",False
Fill a gridview or matrix and a button saves it in the database c# SAP Business One SDK,1507241065,0,https://stackoverflow.com/questions/46595470/fill-a-gridview-or-matrix-and-a-button-saves-it-in-the-database-c-sap-business,"c#, sql, gridview, sapb1",False
Value of BP Contact email,1507153843,0,https://stackoverflow.com/questions/46574738/value-of-bp-contact-email,"email, contacts, sapb1",False
The server threw an exception. (Exception from HRESULT: 0x80010105 (RPC_E_SERVERFAULT),1506901270,1,https://stackoverflow.com/questions/46517918/the-server-threw-an-exception-exception-from-hresult-0x80010105-rpc-e-server,"vb.net, sdk, sapb1",False
SAP DI Server - How to issue first request?,1506731287,0,https://stackoverflow.com/questions/46498413/sap-di-server-how-to-issue-first-request,"soap, sapb1",False
How to Enable Single Sign-On (SSO) for SAP Business One?,1506490518,0,https://stackoverflow.com/questions/46440176/how-to-enable-single-sign-on-sso-for-sap-business-one,sapb1,False
"I try to add SEZ Invoice in intrastate using interstate tax code using DI API in SAP B1, but i am getting error select tax code for intrastate B1",1506489987,1,https://stackoverflow.com/questions/46440080/i-try-to-add-sez-invoice-in-intrastate-using-interstate-tax-code-using-di-api-in,"c#, .net, sapb1, sap-business-one-di-api",False
SAP B1 DI API - Differences between SBObob GetItemPrice and CompanyService GetItemPrice?,1505840080,2,https://stackoverflow.com/questions/46305918/sap-b1-di-api-differences-between-sbobob-getitemprice-and-companyservice-getit,"sdk, sapb1, sap-business-one-di-api",True
Bulk deletion of activities,1505327041,0,https://stackoverflow.com/questions/46204462/bulk-deletion-of-activities,sapb1,False
packaging multiple report in an addon on sap business one,1505035920,0,https://stackoverflow.com/questions/46139220/packaging-multiple-report-in-an-addon-on-sap-business-one,"crystal-reports, sapb1",False
History of Available Stock in SAP B1,1504822783,0,https://stackoverflow.com/questions/46105908/history-of-available-stock-in-sap-b1,"t-sql, sql-server-2008-r2, report, reporting, sapb1",True
Finding table/field names in forms,1504792927,1,https://stackoverflow.com/questions/46098388/finding-table-field-names-in-forms,"crystal-reports, sapb1",True
SAP Hana integration with Business One user Accounts Login,1504704223,1,https://stackoverflow.com/questions/46076483/sap-hana-integration-with-business-one-user-accounts-login,"hana, service-layer, sapb1, hana-xs",False
Finding a Workflow Engine That supports Dot Net Framework and SAP HANA Database,1502273609,1,https://stackoverflow.com/questions/45587766/finding-a-workflow-engine-that-supports-dot-net-framework-and-sap-hana-database,"c#, .net, workflow, hana, sapb1",False
SAP B1 (HANA) Link sales order quantity to volume discount,1501080323,0,https://stackoverflow.com/questions/45330335/sap-b1-hana-link-sales-order-quantity-to-volume-discount,"hana, sapb1",False
SAP B1 Query Returns &quot;Must declare scalar variable &quot; error,1500991853,0,https://stackoverflow.com/questions/45305840/sap-b1-query-returns-must-declare-scalar-variable-error,"sql, sapb1",True
SAP Despatch Report Query does not display correct results,1500536313,0,https://stackoverflow.com/questions/45208358/sap-despatch-report-query-does-not-display-correct-results,"join, sapb1",False
How to hide hyperlinks subreports from main reports in printing,1500458056,0,https://stackoverflow.com/questions/45187029/how-to-hide-hyperlinks-subreports-from-main-reports-in-printing,"sql, sql-server, crystal-reports, sapb1",False
SAP B1 Link AP invoice to PO user,1498832510,0,https://stackoverflow.com/questions/44848716/sap-b1-link-ap-invoice-to-po-user,"hana, sapb1",False
How to Change the Landscape Directory in SAP Business one Form Business One client?,1498217054,0,https://stackoverflow.com/questions/44720277/how-to-change-the-landscape-directory-in-sap-business-one-form-business-one-clie,sapb1,True
SQL sub query will not SUM,1498208591,0,https://stackoverflow.com/questions/44717352/sql-sub-query-will-not-sum,"sql-server, sapb1",True
SAP b1 Query date input not working with join,1498055151,0,https://stackoverflow.com/questions/44678896/sap-b1-query-date-input-not-working-with-join,"sql, sapb1",True
Class not registered COM DI API PHP,1497876775,1,https://stackoverflow.com/questions/44631148/class-not-registered-com-di-api-php,"php, sapb1, sap-business-one-di-api",True
SAP B1 Studio Addon installation and Registration,1497084031,0,https://stackoverflow.com/questions/44471317/sap-b1-studio-addon-installation-and-registration,"visual-studio, add-on, sapb1",True
SSL certificate in godaddy rounting to two different internal ports,1496713966,1,https://stackoverflow.com/questions/44380214/ssl-certificate-in-godaddy-rounting-to-two-different-internal-ports,"tomcat, https, salesforce, service-layer, sapb1",False
How to insert rows between months after using pivot,1495183610,0,https://stackoverflow.com/questions/44065398/how-to-insert-rows-between-months-after-using-pivot,"sql-server-2008, sapb1",True
How to get all orders?,1493996879,1,https://stackoverflow.com/questions/43808337/how-to-get-all-orders,"soap, wsdl, sapb1, sap-business-one-di-api",True
SQL query error - enclosed quotation mark and incorrect syntax,1493890487,0,https://stackoverflow.com/questions/43779141/sql-query-error-enclosed-quotation-mark-and-incorrect-syntax,"sql, sapb1",False
SAP b1 transaction Nofitication to block sales order documents with customers who has Over Credit,1493440711,0,https://stackoverflow.com/questions/43691834/sap-b1-transaction-nofitication-to-block-sales-order-documents-with-customers-wh,"sql-server-2008, sapb1",True
Import Excel into SAP Business One,1493275347,0,https://stackoverflow.com/questions/43650368/import-excel-into-sap-business-one,"excel, sapb1",False
How to prevent clustered index scan?,1492709439,1,https://stackoverflow.com/questions/43526184/how-to-prevent-clustered-index-scan,"sql-server, t-sql, sapb1",True
Control Evaluation Order in SAP HANA,1492592404,1,https://stackoverflow.com/questions/43491031/control-evaluation-order-in-sap-hana,"sql, hana, sapb1",False
How to create sub menus (folders) under Administration menu in SAP Business One studio 9.2 using C# code,1491991829,0,https://stackoverflow.com/questions/43366554/how-to-create-sub-menus-folders-under-administration-menu-in-sap-business-one,"c#, add-on, sapb1",False
SAP Link User-Defined Field to normal SAPB1 table field,1491488019,0,https://stackoverflow.com/questions/43257762/sap-link-user-defined-field-to-normal-sapb1-table-field,"foreign-keys, sapb1, user-defined-fields",False
SAP B1 9.2 Webservice - PHP - (OrdersService Method GetByParams),1490090601,2,https://stackoverflow.com/questions/42923824/sap-b1-9-2-webservice-php-ordersservice-method-getbyparams,"php, web-services, soap, sapb1",False
Trying to do my first loop in SQL but error in variable declaration,1489941290,1,https://stackoverflow.com/questions/42889128/trying-to-do-my-first-loop-in-sql-but-error-in-variable-declaration,"loops, hana, sapb1",False
Is it possible to install SAP B1 SDK on Visual Studio 2017?,1489388309,5,https://stackoverflow.com/questions/42758002/is-it-possible-to-install-sap-b1-sdk-on-visual-studio-2017,sapb1,True
Add delivery info to query in SAP Crystal Reports,1488849671,2,https://stackoverflow.com/questions/42638524/add-delivery-info-to-query-in-sap-crystal-reports,"crystal-reports, business-intelligence, sapb1",False
SQLCMD query - Adding in a products next due date (based on purchase order),1488418476,1,https://stackoverflow.com/questions/42545308/sqlcmd-query-adding-in-a-products-next-due-date-based-on-purchase-order,"sql, sql-server, sqlcmd, sapb1",False
Sum of Sum in sql server,1488272267,0,https://stackoverflow.com/questions/42504207/sum-of-sum-in-sql-server,"sql-server, sapb1",True
what is the purpose of LogInstanc in AIT1 table?,1488270506,0,https://stackoverflow.com/questions/42503646/what-is-the-purpose-of-loginstanc-in-ait1-table,"sql-server, sapb1",True
Connecting to SAP Business One Database using php,1487745432,0,https://stackoverflow.com/questions/42384339/connecting-to-sap-business-one-database-using-php,"php, laravel, database, server, sapb1",True
Why SAPbobsCOM.Company COM is too slow to instance on windows server?,1487185454,3,https://stackoverflow.com/questions/42257999/why-sapbobscom-company-com-is-too-slow-to-instance-on-windows-server,"c#, performance, com, sapb1, sap-business-one-di-api",True
How to write a query to compare user define fields from sql and sapb1?,1486317936,0,https://stackoverflow.com/questions/42055445/how-to-write-a-query-to-compare-user-define-fields-from-sql-and-sapb1,"sql-server, sapb1",True
SAP Business One for HANA Web Access: HTTP Status 500 - Initialization of SLD service is failed,1485939306,1,https://stackoverflow.com/questions/41975520/sap-business-one-for-hana-web-access-http-status-500-initialization-of-sld-se,"hana, http-status-code-500, sapb1",True
SAP B1IF Variable from a previos SQL Call always comes blank despite it has a value,1484286803,0,https://stackoverflow.com/questions/41628196/sap-b1if-variable-from-a-previos-sql-call-always-comes-blank-despite-it-has-a-va,"integration, sapb1",True
How to break sales query results by day,1483627985,1,https://stackoverflow.com/questions/41488009/how-to-break-sales-query-results-by-day,"sql-server, sapb1",False
How do I use a date range minus 1 year in MSSQL?,1483548366,0,https://stackoverflow.com/questions/41469097/how-do-i-use-a-date-range-minus-1-year-in-mssql,"sql, sql-server, sapb1",False
how to make user current user as parameter crystal report?,1480911829,1,https://stackoverflow.com/questions/40967066/how-to-make-user-current-user-as-parameter-crystal-report,"crystal-reports-xi, sapb1",False
SAP DI API: How to add payments with multiple invoice?,1480557325,3,https://stackoverflow.com/questions/40901364/sap-di-api-how-to-add-payments-with-multiple-invoice,"c#, sapb1, sap-business-one-di-api",False
While Loop SAP B1 SQL stored procedure for blocking,1480402510,2,https://stackoverflow.com/questions/40859544/while-loop-sap-b1-sql-stored-procedure-for-blocking,"sql, sql-server, stored-procedures, sapb1",True
Get invoice that has sales order and invoice without Sales Order,1480153464,0,https://stackoverflow.com/questions/40816961/get-invoice-that-has-sales-order-and-invoice-without-sales-order,"sql-server-2008, sapb1",False
How to get a list of all company accounts?,1479748395,1,https://stackoverflow.com/questions/40725707/how-to-get-a-list-of-all-company-accounts,"c#, .net, sapb1, sap-business-one-di-api",True
Add on of user defined object (UDO) is connected successfully but not found in SAP B1 9.2,1477552423,1,https://stackoverflow.com/questions/40278395/add-on-of-user-defined-object-udo-is-connected-successfully-but-not-found-in-s,"sdk, sapb1",False
"error connecting to b1ws, Unable to connect to the remote server",1476358168,0,https://stackoverflow.com/questions/40019756/error-connecting-to-b1ws-unable-to-connect-to-the-remote-server,"web-services, wsdl, sapb1",False
How to integrate with SAP B1 using DI Server integration?,1475186192,8,https://stackoverflow.com/questions/39780655/how-to-integrate-with-sap-b1-using-di-server-integration,"integration, sapb1, sap-business-one-di-api",True
Is it possible to access the PPSONE data with the DI SDK from SAP B1?,1474556986,0,https://stackoverflow.com/questions/39642736/is-it-possible-to-access-the-ppsone-data-with-the-di-sdk-from-sap-b1,"c#, sapb1, sap-business-one-di-api",True
Marshal.ReleaseComObject() while in SQL Transaction,1474356401,0,https://stackoverflow.com/questions/39588108/marshal-releasecomobject-while-in-sql-transaction,"c#, transactions, com, sapb1",False
Change due date for production order in SAP B1 with the DI SDK,1473162484,2,https://stackoverflow.com/questions/39348323/change-due-date-for-production-order-in-sap-b1-with-the-di-sdk,"c#, sdk, sapb1, sap-business-one-di-api",False
One of the previous fields is not constant over group level of this field,1472207823,0,https://stackoverflow.com/questions/39164277/one-of-the-previous-fields-is-not-constant-over-group-level-of-this-field,"crystal-reports, sapb1",False
How can i cancel the user form with button in SAP B1?,1471608939,0,https://stackoverflow.com/questions/39038853/how-can-i-cancel-the-user-form-with-button-in-sap-b1,"c#, sapb1",False
How to access Users and Groups data from SAP BO 4.1,1471446468,0,https://stackoverflow.com/questions/39000322/how-to-access-users-and-groups-data-from-sap-bo-4-1,"business-objects, sapb1",False
How can I test a SAP Business One Add-On using Browser Access Mode?,1471347963,1,https://stackoverflow.com/questions/38974084/how-can-i-test-a-sap-business-one-add-on-using-browser-access-mode,"c#, sapb1",False
Need two different results from the same query,1470860922,0,https://stackoverflow.com/questions/38882952/need-two-different-results-from-the-same-query,"sql-server-2008, sapb1",True
How to show checkbox as checked in SAP B1 UserForm?,1470062376,1,https://stackoverflow.com/questions/38701658/how-to-show-checkbox-as-checked-in-sap-b1-userform,"c#, sapb1",True
How to add a button to SAP B1 UserForm in Visual Studio?,1469795229,0,https://stackoverflow.com/questions/38658842/how-to-add-a-button-to-sap-b1-userform-in-visual-studio,"c#, sapb1",True
"SAP B1 AddOn, What is the best place to check if table exist and create table?",1469553520,1,https://stackoverflow.com/questions/38596179/sap-b1-addon-what-is-the-best-place-to-check-if-table-exist-and-create-table,"c#, add-on, sapb1",True
How can i add SAP B1 SystemForm to my new Module?,1469516787,1,https://stackoverflow.com/questions/38583192/how-can-i-add-sap-b1-systemform-to-my-new-module,"c#, sapb1",True
How can i add tab to SAP B1 SystemForm in Visual Studio?,1469432089,0,https://stackoverflow.com/questions/38562052/how-can-i-add-tab-to-sap-b1-systemform-in-visual-studio,"c#, sapb1",True
SQL exclude wildcard from WHERE,1469008730,1,https://stackoverflow.com/questions/38478094/sql-exclude-wildcard-from-where,"sql, where-clause, wildcard, sapb1",True
"How to write XML tags of GRPO which has more than one document rows, SAP B1?",1468241308,1,https://stackoverflow.com/questions/38307370/how-to-write-xml-tags-of-grpo-which-has-more-than-one-document-rows-sap-b1,"php, xml, sapb1",True
How to create UI5 Applications for SAP Business One using SAP Web IDE,1467601712,0,https://stackoverflow.com/questions/38176433/how-to-create-ui5-applications-for-sap-business-one-using-sap-web-ide,"odata, sapui5, sapb1",False
Proforma Invoice for Sales Order,1466573057,-2,https://stackoverflow.com/questions/37959189/proforma-invoice-for-sales-order,"crystal-reports, sapb1",False
how to associate crystalreport to my own form add-on sap,1465897118,1,https://stackoverflow.com/questions/37808319/how-to-associate-crystalreport-to-my-own-form-add-on-sap,"c#, crystal-reports, sapb1",False
Application Fails to Log Off,1462709090,-2,https://stackoverflow.com/questions/37099634/application-fails-to-log-off,"windows, logoff, sapb1",False
Cannot connect to SAP B1 9.1 server using SAPbobsCom.dll when using IP address,1460995614,1,https://stackoverflow.com/questions/36699089/cannot-connect-to-sap-b1-9-1-server-using-sapbobscom-dll-when-using-ip-address,"connection, ip, sapb1",False
SBO Layout bring random record in case of draft or unadded documents,1460902447,0,https://stackoverflow.com/questions/36677654/sbo-layout-bring-random-record-in-case-of-draft-or-unadded-documents,"crystal-reports, sapb1",False
SAP Business One SDK - Capture and override PDF Export Button Event,1460381152,0,https://stackoverflow.com/questions/36550082/sap-business-one-sdk-capture-and-override-pdf-export-button-event,"pdf, sapb1",True
Compare randomly placed info in string?,1459625059,4,https://stackoverflow.com/questions/36377772/compare-randomly-placed-info-in-string,"sql, sql-server, t-sql, sapb1",True
SBO tables Relationship (AR INVOICE-INCOMING Payment),1459173430,2,https://stackoverflow.com/questions/36263875/sbo-tables-relationship-ar-invoice-incoming-payment,"sql, join, crystal-reports, sapb1",True
Action stopped message during Form Data Event in SAP B1,1456656402,0,https://stackoverflow.com/questions/35681498/action-stopped-message-during-form-data-event-in-sap-b1,sapb1,False
Invoke method dynamically in VB.Net SAP Business One,1456234952,0,https://stackoverflow.com/questions/35579166/invoke-method-dynamically-in-vb-net-sap-business-one,"invoke, methodinfo, sapb1",False
Add-on connection timed out yet it&#39;s fully functional,1456149431,-1,https://stackoverflow.com/questions/35555506/add-on-connection-timed-out-yet-its-fully-functional,"c#, add-on, sapb1",False
pull and update data to SAP business one using PHP,1455867025,0,https://stackoverflow.com/questions/35499768/pull-and-update-data-to-sap-business-one-using-php,"php, sapb1, sap-business-one-di-api",True
Assign a value to a matrix cell with the new BusinessOne SDK,1455800070,1,https://stackoverflow.com/questions/35482069/assign-a-value-to-a-matrix-cell-with-the-new-businessone-sdk,"c#, matrix, sapb1",True
How to connect SAP B1 9.0 or 9.1 with PHP 5.5.30?,1455265022,1,https://stackoverflow.com/questions/35357727/how-to-connect-sap-b1-9-0-or-9-1-with-php-5-5-30,"php, phpmyadmin, sapb1, sap-business-one-di-api",True
Access SAP B1 Form settings programmatically?,1453386328,0,https://stackoverflow.com/questions/34926354/access-sap-b1-form-settings-programmatically,"c#, sapb1",True
Get Birthdates of employees for a period of +-30 days,1452849507,3,https://stackoverflow.com/questions/34807778/get-birthdates-of-employees-for-a-period-of-30-days,"sql, sapb1",True
Using the app.config file to connect to a SAP company object,1450895382,1,https://stackoverflow.com/questions/34441665/using-the-app-config-file-to-connect-to-a-sap-company-object,"c#, sdk, sapb1",True
SQLCMD - removing timestamp from date &amp; formatting fields to 2 decimal places,1450409197,-1,https://stackoverflow.com/questions/34348083/sqlcmd-removing-timestamp-from-date-formatting-fields-to-2-decimal-places,"sql-server, sqlcmd, sapb1",True
Handle processes in c# update function,1449674580,-1,https://stackoverflow.com/questions/34182492/handle-processes-in-c-update-function,"c#, sapb1",False
trying to add a selection to the following query,1448544693,-3,https://stackoverflow.com/questions/33940013/trying-to-add-a-selection-to-the-following-query,"sql, sapb1",False
Assign object attribute to a String variable in SAP using c#,1448357141,0,https://stackoverflow.com/questions/33889813/assign-object-attribute-to-a-string-variable-in-sap-using-c,"c#, string, attributes, sapb1",True
Customizing System Form in Sap business one 9.1,1447400062,1,https://stackoverflow.com/questions/33687762/customizing-system-form-in-sap-business-one-9-1,sapb1,True
Slowing down a function,1447264386,0,https://stackoverflow.com/questions/33656741/slowing-down-a-function,"c#, winforms, sapb1",True
Create a Crystal Report using SQL Query,1447201043,1,https://stackoverflow.com/questions/33642132/create-a-crystal-report-using-sql-query,"crystal-reports, hana, sapb1",False
How to make an update function to your SAP AddOn?,1444898902,0,https://stackoverflow.com/questions/33143903/how-to-make-an-update-function-to-your-sap-addon,"c#, sql, sapb1",True
SAP Business One for Visual Studio Form Preview,1441796548,1,https://stackoverflow.com/questions/32477799/sap-business-one-for-visual-studio-form-preview,"visual-studio, visual-studio-2013, sapb1",True
Webi 4.x publication,1441727021,-1,https://stackoverflow.com/questions/32462000/webi-4-x-publication,"business-objects, sapb1",False
How to implement a multiple criteria in Where clause?,1438799015,-2,https://stackoverflow.com/questions/31840051/how-to-implement-a-multiple-criteria-in-where-clause,"sql, t-sql, sql-server-2008, sapb1",True
SAP Business One Export To ASCII Format,1438706458,0,https://stackoverflow.com/questions/31814806/sap-business-one-export-to-ascii-format,"ascii, sapb1",False
How to programmatically check that SAP Business One client is installed,1438599636,1,https://stackoverflow.com/questions/31785540/how-to-programmatically-check-that-sap-business-one-client-is-installed,sapb1,True
I am having issues combining `with rollup` and `GROUPING`. How to correct?,1438266932,1,https://stackoverflow.com/questions/31726724/i-am-having-issues-combining-with-rollup-and-grouping-how-to-correct,"sql, t-sql, sapb1",True
Why am I receiving &quot;Conversion failed when converting date and/or time from character string.&quot;?,1438202688,1,https://stackoverflow.com/questions/31710745/why-am-i-receiving-conversion-failed-when-converting-date-and-or-time-from-char,"sql, t-sql, sapb1",True
SAP Business One Mailer Gmail and Office 365,1438164415,0,https://stackoverflow.com/questions/31697342/sap-business-one-mailer-gmail-and-office-365,"email, smtp, gmail, office365, sapb1",False
Why am I getting duplicate records for this query? I am performing a Left Outer Join,1437654248,0,https://stackoverflow.com/questions/31587282/why-am-i-getting-duplicate-records-for-this-query-i-am-performing-a-left-outer,"sql, t-sql, join, sapb1",True
Escape SQL string in Business One,1437556651,1,https://stackoverflow.com/questions/31558919/escape-sql-string-in-business-one,"sql-server, sapb1",False
I have NULL results for thousands of rows. How do I exclude those from populating when they don&#39;t exist?,1437511662,-3,https://stackoverflow.com/questions/31549321/i-have-null-results-for-thousands-of-rows-how-do-i-exclude-those-from-populatin,"sql, t-sql, sapb1",False
Timeout Expired (cmd.CommandTimeout = 0 being ignored),1436964624,3,https://stackoverflow.com/questions/31430902/timeout-expired-cmd-commandtimeout-0-being-ignored,"sql, vb.net, timeout, sapb1",True
Move user defined field to the main form,1436519015,2,https://stackoverflow.com/questions/31336676/move-user-defined-field-to-the-main-form,sapb1,True
Getting error &quot;Only one expression can be specified in the select list when the subquery is not introduced with EXISTS.&quot; for comparing sales accounts,1434632669,1,https://stackoverflow.com/questions/30916164/getting-error-only-one-expression-can-be-specified-in-the-select-list-when-the,"sql-server, t-sql, sapb1",True
SAP Business One SDK on C#,1434607247,0,https://stackoverflow.com/questions/30907557/sap-business-one-sdk-on-c,"c#, vb.net, sdk, sapb1",True
What does it means vpf in a XML to create a scenario for SAP B1if?,1433435311,0,https://stackoverflow.com/questions/30649303/what-does-it-means-vpf-in-a-xml-to-create-a-scenario-for-sap-b1if,"xml, xslt, sapb1",False
crystal report how to display date in boxes of Bank Check Book,1432273465,0,https://stackoverflow.com/questions/30389162/crystal-report-how-to-display-date-in-boxes-of-bank-check-book,"crystal-reports, sapb1",True
SAP B1 Query - Is The document being added or updated?,1430505961,0,https://stackoverflow.com/questions/29993087/sap-b1-query-is-the-document-being-added-or-updated,sapb1,True
SQL There is already an object named &#39;#TEMP&#39; in the database after updated to SAP PL-16,1430493992,1,https://stackoverflow.com/questions/29989800/sql-there-is-already-an-object-named-temp-in-the-database-after-updated-to-sa,"sql, sql-server, sql-server-2008, sapb1",True
VS2013 doesn&#39;t seem to attach correctly - a debugger is attached to but not configured to debug this unhandled exception,1430144501,17,https://stackoverflow.com/questions/29898380/vs2013-doesnt-seem-to-attach-correctly-a-debugger-is-attached-to-but-not-conf,"c#, visual-studio, debugging, visual-studio-2013, sapb1",True
SQL Server call function in the IN clause,1429774817,1,https://stackoverflow.com/questions/29816803/sql-server-call-function-in-the-in-clause,"sql, sql-server-2008, sapb1",True
sql server comma delimted string values into one row,1429697832,2,https://stackoverflow.com/questions/29794442/sql-server-comma-delimted-string-values-into-one-row,"sql, sql-server, sapb1",True
Can&#39;t get ActiveX WebBrowser to render in anything other than default without using registry key,1416490700,2,https://stackoverflow.com/questions/27041004/cant-get-activex-webbrowser-to-render-in-anything-other-than-default-without-us,"webbrowser-control, activex, owin, x-ua-compatible, sapb1",False
Actual vs Budget variance Crystal Reports repeating columns,1411371166,0,https://stackoverflow.com/questions/25968779/actual-vs-budget-variance-crystal-reports-repeating-columns,"sql, crystal-reports, sapb1, crystal-reports-8.5",True
SAP B1 determine ObjectType Code for table,1407856086,-1,https://stackoverflow.com/questions/25267872/sap-b1-determine-objecttype-code-for-table,sapb1,True
Division column only returns one row,1406697195,0,https://stackoverflow.com/questions/25029214/division-column-only-returns-one-row,"sql, sql-server, t-sql, sapb1",True
Basic SQL syntax SELECT [number],1406276615,0,https://stackoverflow.com/questions/24951219/basic-sql-syntax-select-number,"sql, select, sapb1",True
Errors within SQL-View with INNER JOINS and CASES,1405588087,0,https://stackoverflow.com/questions/24799290/errors-within-sql-view-with-inner-joins-and-cases,"sql, sql-server, sql-view, sapb1",True
SAP B1 - Option Button- &#39;Unable to cast object System.String to type SAPbouiCOM.Item&#39; Error,1405411144,0,https://stackoverflow.com/questions/24752860/sap-b1-option-button-unable-to-cast-object-system-string-to-type-sapbouicom,"vb.net, casting, sapb1",True
Undefined namespace prefix &#39;jbdc&#39;,1403175463,-1,https://stackoverflow.com/questions/24304908/undefined-namespace-prefix-jbdc,"xslt, integration, xslt-2.0, sapb1",True
Test Driven Development with very large Mock,1402592675,-2,https://stackoverflow.com/questions/24190077/test-driven-development-with-very-large-mock,"c#, tdd, sapb1",True
Escape value in MSSQL Server with Java,1399306714,0,https://stackoverflow.com/questions/23477126/escape-value-in-mssql-server-with-java,"java, sql-server, sql-injection, sapb1, mssql-jdbc",False
Is the password hashing algorithm SAP uses known?,1398851149,5,https://stackoverflow.com/questions/23384786/is-the-password-hashing-algorithm-sap-uses-known,"authentication, cryptography, passwords, sapb1",True
SQL Help - Sales by State (SAP Business One),1398173994,0,https://stackoverflow.com/questions/23221302/sql-help-sales-by-state-sap-business-one,"sql, sql-server, sapb1",False
