title,creation_date,score,link,tags,is_answered
A safe way to avoid ABAP program running in productive ERP system,1503318905,2,https://stackoverflow.com/questions/45797292/a-safe-way-to-avoid-abap-program-running-in-productive-erp-system,"abap, sap-erp, sap-basis",True
FM to simulate Delivery without Reference Sales Order,1502201527,1,https://stackoverflow.com/questions/45570693/fm-to-simulate-delivery-without-reference-sales-order,"abap, bapi, sap-erp, function-module",True
BAPI or FM for searching FI documents,1501835494,1,https://stackoverflow.com/questions/45501907/bapi-or-fm-for-searching-fi-documents,"finance, sap-erp, bapi",True
Maintain Cross reference in SAP-MDG,1501743254,1,https://stackoverflow.com/questions/45476926/maintain-cross-reference-in-sap-mdg,"sap-erp, master-data-management",True
How can I return a summation of the results of MB51 instead of the row-by-row transactions?,1501004373,-1,https://stackoverflow.com/questions/45310219/how-can-i-return-a-summation-of-the-results-of-mb51-instead-of-the-row-by-row-tr,sap-erp,True
"In SAP SQ01, how can I avoid an ABAP runtime error due to a returned null value in a local calculated field?",1500628771,-1,https://stackoverflow.com/questions/45233866/in-sap-sq01-how-can-i-avoid-an-abap-runtime-error-due-to-a-returned-null-value,"abap, sap-erp, sap-query",False
Change standard authorization in VF04,1499432641,0,https://stackoverflow.com/questions/44971494/change-standard-authorization-in-vf04,"authorization, abap, sap-erp",False
Update material field of an already created material in Hybris,1499102308,1,https://stackoverflow.com/questions/44891010/update-material-field-of-an-already-created-material-in-hybris,"sap-commerce-cloud, idoc, sap-erp",True
Values not get populated on item level in sap during contract creation,1499076435,0,https://stackoverflow.com/questions/44882873/values-not-get-populated-on-item-level-in-sap-during-contract-creation,"abap, bapi, sap-erp",False
API to import data of SAP ERP project to Smartsheet?,1498048099,0,https://stackoverflow.com/questions/44676149/api-to-import-data-of-sap-erp-project-to-smartsheet,"smartsheet-api, sap-erp",True
The definition of Good Movements,1497856599,-2,https://stackoverflow.com/questions/44624401/the-definition-of-good-movements,sap-erp,True
How to convert internal table of type LISTZEILE into JSON or XML?,1497430631,-1,https://stackoverflow.com/questions/44540065/how-to-convert-internal-table-of-type-listzeile-into-json-or-xml,"json, xml, abap, sap-erp, sap-gateway",False
Calling BAPI_PO_CREATE using SAP.Net Connector 3.0,1497090960,4,https://stackoverflow.com/questions/44472316/calling-bapi-po-create-using-sap-net-connector-3-0,"c#, .net, sap-erp, bapi, sap-dotnet-connector",True
WBS Requested budget and Approved Budget,1496843219,-1,https://stackoverflow.com/questions/44414501/wbs-requested-budget-and-approved-budget,"abap, sap-erp",False
How to add a button in &#39;TERM_CONTROL_EDIT&#39; popup,1495794092,0,https://stackoverflow.com/questions/44199131/how-to-add-a-button-in-term-control-edit-popup,"button, popup, abap, sap-erp, dynpro",True
How to connect SAP ERP 6.0 to SQL Server 2014,1495438222,1,https://stackoverflow.com/questions/44107088/how-to-connect-sap-erp-6-0-to-sql-server-2014,"sql-server, sql-server-express, sap-erp",False
How to access an OnPremise system from AWS using Node.JS,1495049523,1,https://stackoverflow.com/questions/44033330/how-to-access-an-onpremise-system-from-aws-using-node-js,"node.js, amazon-web-services, sap-erp, hybrid-cloud, sap-cloud-connector",True
problems with &#39;RV_INVOICE_DOCUMENT_READ&#39;,1494966814,0,https://stackoverflow.com/questions/44011073/problems-with-rv-invoice-document-read,"abap, sap-erp",True
BAPI for adding descriptions to Master Changes?,1493784977,0,https://stackoverflow.com/questions/43750961/bapi-for-adding-descriptions-to-master-changes,"abap, bapi, sap-erp",True
How to configure OCI catalog for ME51N?,1493324114,1,https://stackoverflow.com/questions/43667149/how-to-configure-oci-catalog-for-me51n,"abap, sap-erp, badi",False
Data seems not updated between Update and Read despite commit,1493276739,2,https://stackoverflow.com/questions/43650832/data-seems-not-updated-between-update-and-read-despite-commit,"abap, sap-erp",True
Import and use authenticated SAP WSDLs with Eclipse/Maven,1493215888,0,https://stackoverflow.com/questions/43636671/import-and-use-authenticated-sap-wsdls-with-eclipse-maven,"eclipse, maven, soap, wsdl, sap-erp",False
Central mass archiving change for business partners,1491980463,0,https://stackoverflow.com/questions/43362528/central-mass-archiving-change-for-business-partners,"abap, jobs, sap-erp",True
Is it a good idea to have a database of Photos within SAP ECC,1489407923,2,https://stackoverflow.com/questions/42763612/is-it-a-good-idea-to-have-a-database-of-photos-within-sap-ecc,"sapui5, sap-erp",True
How can I test my integration with SAP for free?,1488623424,-2,https://stackoverflow.com/questions/42594914/how-can-i-test-my-integration-with-sap-for-free,"sap-erp, sap-dotnet-connector, netweaver",True
Extracting Purchase Order texts in SAP,1487239196,1,https://stackoverflow.com/questions/42270566/extracting-purchase-order-texts-in-sap,"abap, sap-erp",True
Formats supported by SAP PI for non-SAP to SAP integration,1486664252,0,https://stackoverflow.com/questions/42144079/formats-supported-by-sap-pi-for-non-sap-to-sap-integration,"integration, sap-erp, sap-pi, sap-xi",True
Service interface is not visible in SPROXY,1486481954,0,https://stackoverflow.com/questions/42093910/service-interface-is-not-visible-in-sproxy,"web-services, abap, sap-erp, sap-pi, sap-xi",False
linking between tables in abap data dictionary,1485960392,0,https://stackoverflow.com/questions/41982573/linking-between-tables-in-abap-data-dictionary,sap-erp,True
Creation of N deliveries from N Sales Orders in one BAPI_OUTB_DELIVERY_CREATE_SLS call?,1485938632,0,https://stackoverflow.com/questions/41975309/creation-of-n-deliveries-from-n-sales-orders-in-one-bapi-outb-delivery-create-sl,"sap-erp, bapi",False
Hybris SAP CPQ getting sample data,1485769501,0,https://stackoverflow.com/questions/41932804/hybris-sap-cpq-getting-sample-data,"mocking, sap-commerce-cloud, sap-erp",True
Transaction per user historical report?,1485585338,2,https://stackoverflow.com/questions/41907072/transaction-per-user-historical-report,"sap-erp, sap-basis",True
DataStage SAP BAPI_ALM_ORDER_MAINTAIN,1485427432,0,https://stackoverflow.com/questions/41871705/datastage-sap-bapi-alm-order-maintain,"datastage, sap-erp, bapi",False
Trigger code after passing all checks in MM01 but before DB commit?,1484916340,1,https://stackoverflow.com/questions/41764037/trigger-code-after-passing-all-checks-in-mm01-but-before-db-commit,sap-erp,False
how to set PIKMG in delivery to 0?,1484737815,-1,https://stackoverflow.com/questions/41717869/how-to-set-pikmg-in-delivery-to-0,"sap-erp, bapi",False
Function Module to copy purchase order to another order,1484676560,0,https://stackoverflow.com/questions/41704099/function-module-to-copy-purchase-order-to-another-order,"bapi, sap-erp",True
SAP GUIXT - Pass Variable and run script,1484538511,1,https://stackoverflow.com/questions/41669159/sap-guixt-pass-variable-and-run-script,"vbscript, sap-erp, sap-gui",True
SAP integration with Xamarin?,1484125941,3,https://stackoverflow.com/questions/41586727/sap-integration-with-xamarin,".net, xamarin, sap-erp, saprfc",True
How can a WebApp integrate with ERP-systems of dozens of firms?,1483562298,-1,https://stackoverflow.com/questions/41472818/how-can-a-webapp-integrate-with-erp-systems-of-dozens-of-firms,"oracle-database, middleware, marketplace, sap-erp",True
BOM is not exploded when called via BAPI_SALESORDER_CREATEFROMDAT2,1483562056,0,https://stackoverflow.com/questions/41472755/bom-is-not-exploded-when-called-via-bapi-salesorder-createfromdat2,"abap, bapi, sap-erp",False
Java Spring MVC application integrated with SAP ERP,1483447104,1,https://stackoverflow.com/questions/41443739/java-spring-mvc-application-integrated-with-sap-erp,"java, integration, sap-erp, jco",False
How to remove serial numbers from delivery SAP?,1482400615,0,https://stackoverflow.com/questions/41280335/how-to-remove-serial-numbers-from-delivery-sap,"sap-erp, bapi, function-module",False
sap - abap &#39;sd_salesdocument_create&#39;,1482397963,0,https://stackoverflow.com/questions/41279467/sap-abap-sd-salesdocument-create,"abap, sap-erp",False
Move data from an external system into Teradata database,1481877855,1,https://stackoverflow.com/questions/41180346/move-data-from-an-external-system-into-teradata-database,"odata, etl, teradata, sap-erp, sap-gateway",False
How to configure a variant for a material in MRP3 view using BAPI?,1481819889,1,https://stackoverflow.com/questions/41169123/how-to-configure-a-variant-for-a-material-in-mrp3-view-using-bapi,"sap-erp, bapi",True
Enable for input erroneous field after the E error message in MIRO?,1481414105,1,https://stackoverflow.com/questions/41081575/enable-for-input-erroneous-field-after-the-e-error-message-in-miro,"abap, sap-erp, dynpro, badi",True
Connect to SAP through C# application,1481096735,3,https://stackoverflow.com/questions/41011913/connect-to-sap-through-c-application,"c#, asp.net, oracle-database, ado.net, sap-erp",True
How to download automatically specific files from SAP with powershell,1481024651,0,https://stackoverflow.com/questions/40994567/how-to-download-automatically-specific-files-from-sap-with-powershell,"powershell, report, sap-gui, sap-erp",False
SAP BMBC Transaction - Detail Function is disabled and cannot switch between Batch Master and Usage,1481020350,0,https://stackoverflow.com/questions/40993170/sap-bmbc-transaction-detail-function-is-disabled-and-cannot-switch-between-bat,sap-erp,True
Unable to delete material object in change record- CC02,1480679844,0,https://stackoverflow.com/questions/40931702/unable-to-delete-material-object-in-change-record-cc02,sap-erp,False
Which tables &quot;Partner functions&quot; information stored in SAP ERP database?,1480540986,-1,https://stackoverflow.com/questions/40898452/which-tables-partner-functions-information-stored-in-sap-erp-database,sap-erp,True
CASE statement syntax error in SAP Lumira / Freehand SQL,1480494932,1,https://stackoverflow.com/questions/40883635/case-statement-syntax-error-in-sap-lumira-freehand-sql,"sql, case-statement, sap-erp, sap-lumira",False
ABAP SAPMV45A Additional Fields Tabs,1479897906,1,https://stackoverflow.com/questions/40762240/abap-sapmv45a-additional-fields-tabs,"abap, sap-erp, dynpro",True
How to suppress dialog boxes coming from submitted program,1479306027,0,https://stackoverflow.com/questions/40634497/how-to-suppress-dialog-boxes-coming-from-submitted-program,"abap, sap-erp",True
Error &quot;Server default repository destination XXXX is invalid&quot; when running application JAR,1478908693,1,https://stackoverflow.com/questions/40558057/error-server-default-repository-destination-xxxx-is-invalid-when-running-appli,"java, jar, sap-erp, idoc, sapjco3",True
BAPI_PO_CREATE1 Account 475000 requires an assignment to a CO object,1478075864,0,https://stackoverflow.com/questions/40375493/bapi-po-create1-account-475000-requires-an-assignment-to-a-co-object,"abap, bapi, sap-erp",False
Check SAP Netweaver and ABAP Version Information,1477408358,0,https://stackoverflow.com/questions/40243603/check-sap-netweaver-and-abap-version-information,"abap, netweaver, sap-erp",True
How to send/check the status of an IDoc sent to SAP ECC through ALE Audit?,1477082183,0,https://stackoverflow.com/questions/40185063/how-to-send-check-the-status-of-an-idoc-sent-to-sap-ecc-through-ale-audit,"sap-erp, idoc, sapjco3",False
SAP FIORI Media list to download from SMP,1474963268,0,https://stackoverflow.com/questions/39719267/sap-fiori-media-list-to-download-from-smp,"sap-fiori, sap-erp",False
ALV List Viewer for single entry in IW29/39 transaction,1474633227,1,https://stackoverflow.com/questions/39660641/alv-list-viewer-for-single-entry-in-iw29-39-transaction,"vba, list, transactions, sap-erp, sap-gui",True
IN OR multiple operator SAP Java,1472067612,1,https://stackoverflow.com/questions/39131785/in-or-multiple-operator-sap-java,"java, sap-erp, jco",True
Get Quality notification attachments,1472044054,2,https://stackoverflow.com/questions/39124220/get-quality-notification-attachments,"attachment, abap, bapi, sap-erp",False
how to call bapi in se37 and give output of bapi to another bapi,1471417081,0,https://stackoverflow.com/questions/38990023/how-to-call-bapi-in-se37-and-give-output-of-bapi-to-another-bapi,"uri, abap, bapi, sap-erp, sap-gateway",False
Changing average price in Material Master (MM02) programmatically,1471269520,1,https://stackoverflow.com/questions/38956494/changing-average-price-in-material-master-mm02-programmatically,"abap, bapi, sap-erp, function-module",True
Get Quality Notification SAP - BAPI_QUALNOT_GETDETAIL,1469552874,0,https://stackoverflow.com/questions/38596014/get-quality-notification-sap-bapi-qualnot-getdetail,"abap, sap-erp",True
File Download with SAP .NET Connector,1469544699,1,https://stackoverflow.com/questions/38593225/file-download-with-sap-net-connector,".net, sap-erp, sap-dotnet-connector",True
Reset Cache of Basis CHIPs (/UI2/CHIP_CSTAT) is locked by user xxxx in Activating &quot;Manage Purchase Orders&quot;,1468563746,0,https://stackoverflow.com/questions/38389131/reset-cache-of-basis-chips-ui2-chip-cstat-is-locked-by-user-xxxx-in-activatin,"sap-fiori, sap-erp, sap-basis",False
Identify VKORG field (Sales organization) in a sales order or invoice,1468359751,0,https://stackoverflow.com/questions/38339339/identify-vkorg-field-sales-organization-in-a-sales-order-or-invoice,"abap, sap-erp, sap-r3",True
Paste entire column from excel to SAP ECC table,1468267626,0,https://stackoverflow.com/questions/38315330/paste-entire-column-from-excel-to-sap-ecc-table,"excel, copy-paste, sap-erp",False
Get GOS attachment list for notification via BAPI,1466756460,3,https://stackoverflow.com/questions/38008762/get-gos-attachment-list-for-notification-via-bapi,"abap, sap-erp, bapi, function-module",True
Is there BAPI equivalent to transaction CKMM?,1465922895,2,https://stackoverflow.com/questions/37817851/is-there-bapi-equivalent-to-transaction-ckmm,"abap, sap-erp, bapi",True
Identify where-used table for a field of SAP ERP transaction,1464738562,0,https://stackoverflow.com/questions/37557365/identify-where-used-table-for-a-field-of-sap-erp-transaction,sap-erp,True
Opening af file in EasyDMS with Excel VBA,1464288976,0,https://stackoverflow.com/questions/37468971/opening-af-file-in-easydms-with-excel-vba,"excel, vba, sap-erp",False
Mass Upload of Freight Agreement in SAP TM,1463752234,1,https://stackoverflow.com/questions/37348444/mass-upload-of-freight-agreement-in-sap-tm,"sap-erp, bapi",False
BAPI Function Get list of customer sort by date DESC,1462991807,0,https://stackoverflow.com/questions/37170806/bapi-function-get-list-of-customer-sort-by-date-desc,"java, abap, jco, bapi, sap-erp",True
Business Suite vs S/4HANA,1462978725,0,https://stackoverflow.com/questions/37166433/business-suite-vs-s-4hana,"sap-erp, s4hana, sap-crm",False
How to update delivery quantity via BAPI?,1462364576,1,https://stackoverflow.com/questions/37027720/how-to-update-delivery-quantity-via-bapi,"abap, bapi, sap-erp",True
Http keep-alive protocol &quot;Connection: close&quot; from client but no &quot;connection&quot; header from server,1459417834,1,https://stackoverflow.com/questions/36329903/http-keep-alive-protocol-connection-close-from-client-but-no-connection-hea,"java, http, odata, keep-alive, sap-erp",False
FM updating Installation type in EANL table returns SY-SUBRC = 0 even if it fails,1458484100,0,https://stackoverflow.com/questions/36114951/fm-updating-installation-type-in-eanl-table-returns-sy-subrc-0-even-if-it-fail,"abap, sap-erp",True
How to integrate php application with SAP using web service?,1457504460,-2,https://stackoverflow.com/questions/35884399/how-to-integrate-php-application-with-sap-using-web-service,"php, integration, sap-erp",False
"One RFC call is returning data, but another is not",1457455199,2,https://stackoverflow.com/questions/35872964/one-rfc-call-is-returning-data-but-another-is-not,"c#, sap-erp, sap-dotnet-connector",True
Get SAP BAPI Table (not Exporting) after processing - Using SAP .NET Connector 3.0,1457040174,0,https://stackoverflow.com/questions/35783307/get-sap-bapi-table-not-exporting-after-processing-using-sap-net-connector-3,"c#, sap-erp, bapi, sap-dotnet-connector",True
How do I send the needed parameters to REFDOCRANGE using NSAPConnector?,1457015676,1,https://stackoverflow.com/questions/35775038/how-do-i-send-the-needed-parameters-to-refdocrange-using-nsapconnector,"c#, sap-erp, bapi, sap-dotnet-connector",True
Incorrect LC2 amount in transaction code MM03,1457013904,-1,https://stackoverflow.com/questions/35774345/incorrect-lc2-amount-in-transaction-code-mm03,sap-erp,True
Changing implementation of SAP Note 303453 - User exits for shipping data determination in STO,1456844348,0,https://stackoverflow.com/questions/35726212/changing-implementation-of-sap-note-303453-user-exits-for-shipping-data-determ,"abap, sap-erp, sap-basis",False
How to get a range of serial numbers based on the movement type?,1454511361,0,https://stackoverflow.com/questions/35180346/how-to-get-a-range-of-serial-numbers-based-on-the-movement-type,"serialization, sap-erp",False
Where can I find the SAP configuration properties?,1454321961,0,https://stackoverflow.com/questions/35128003/where-can-i-find-the-sap-configuration-properties,sap-erp,True
Transaction VOV4 how to maintain table key field? (input disabled),1453913126,0,https://stackoverflow.com/questions/35043209/transaction-vov4-how-to-maintain-table-key-field-input-disabled,sap-erp,True
Microsoft.Adapters.SAP properties not listed in the filters section when creating a send port,1452716748,0,https://stackoverflow.com/questions/34776378/microsoft-adapters-sap-properties-not-listed-in-the-filters-section-when-creatin,"biztalk, sap-erp, sap-basis, biztalk-2013r2",True
Material Ledger consistency check function module,1451311407,1,https://stackoverflow.com/questions/34494991/material-ledger-consistency-check-function-module,"abap, sap-erp, bapi",True
Can Single Sign On (SAML) be used to integrate SAP&#39;s ERP with Google for Work?,1450279670,-2,https://stackoverflow.com/questions/34315887/can-single-sign-on-saml-be-used-to-integrate-saps-erp-with-google-for-work,"saml, saml-2.0, google-apps, sap-erp",False
CALL TRANSACTION MR11 does not fill error table,1449585486,0,https://stackoverflow.com/questions/34158626/call-transaction-mr11-does-not-fill-error-table,"error-handling, ui-automation, abap, sap-erp",True
How to get Purchase Order and Status from SAP,1449033246,0,https://stackoverflow.com/questions/34035398/how-to-get-purchase-order-and-status-from-sap,".net, asp.net-mvc, sap-erp, sap-dotnet-connector",False
Create a transfer order with an Empty Vendor number,1448451713,1,https://stackoverflow.com/questions/33915614/create-a-transfer-order-with-an-empty-vendor-number,"abap, sap-erp, warehouse",False
Remove BOPF Message (from /bobf/if_frw_message) via ABAP,1448371184,0,https://stackoverflow.com/questions/33894785/remove-bopf-message-from-bobf-if-frw-message-via-abap,"error-handling, message, abap, sap-erp",True
Disable Column in VA01,1448281758,1,https://stackoverflow.com/questions/33871139/disable-column-in-va01,"abap, sap-erp, dynpro",True
Update BSEG-ZUONR with Function Module,1447918744,1,https://stackoverflow.com/questions/33797804/update-bseg-zuonr-with-function-module,"abap, sap-erp, bapi",True
Intel Gallileo or Arduino Yun?,1446756500,0,https://stackoverflow.com/questions/33554497/intel-gallileo-or-arduino-yun,"intel, sap-erp, sap-business-technology-platform, intel-galileo, arduino-yun",False
"SAPUI5: SAP-Server sends no-cache, Appcache doesn&#39;t work",1446195087,1,https://stackoverflow.com/questions/33431963/sapui5-sap-server-sends-no-cache-appcache-doesnt-work,"sapui5, html5-appcache, sap-erp, netweaver, sap-bsp",False
Indication that the sales order has been goods issued,1445869220,0,https://stackoverflow.com/questions/33348075/indication-that-the-sales-order-has-been-goods-issued,"abap, sap-erp",False
Insert Person/Employee into organizational unit programmatically (like PPOME)?,1445863773,0,https://stackoverflow.com/questions/33346192/insert-person-employee-into-organizational-unit-programmatically-like-ppome,"abap, sap-erp",True
IF sy-tcode = &#39;MB1B&#39; statement being subtly ignored in selection,1445613934,1,https://stackoverflow.com/questions/33306083/if-sy-tcode-mb1b-statement-being-subtly-ignored-in-selection,"abap, sap-erp",True
BAPI or FM equal to transaction KE24,1444919436,0,https://stackoverflow.com/questions/33151258/bapi-or-fm-equal-to-transaction-ke24,"c#, sap-erp, bapi",True
Detailed error messages for SAP function module CSAP_MAT_BOM_CREATE,1444824095,-1,https://stackoverflow.com/questions/33124731/detailed-error-messages-for-sap-function-module-csap-mat-bom-create,"abap, sap-erp",True
Tableau Desktop on SAP ECC,1444758182,0,https://stackoverflow.com/questions/33109211/tableau-desktop-on-sap-ecc,"tableau-api, sap-erp",False
User exit for production order confirmation in CO11N?,1443210313,2,https://stackoverflow.com/questions/32789567/user-exit-for-production-order-confirmation-in-co11n,"abap, sap-erp, badi",True
SAP Business Object in Open Text Content Server,1443026094,0,https://stackoverflow.com/questions/32744921/sap-business-object-in-open-text-content-server,"sap-erp, opentext",True
User-Exit EXIT_SAPMM07M_003 is not triggered,1442586945,0,https://stackoverflow.com/questions/32654643/user-exit-exit-sapmm07m-003-is-not-triggered,"include, hook, abap, sap-erp",True
Load xls with cell values of 80+ characters from frontend,1441878805,1,https://stackoverflow.com/questions/32498565/load-xls-with-cell-values-of-80-characters-from-frontend,"abap, xls, sap-erp",True
How to upload document and connect it to a SAP customer?,1441612779,1,https://stackoverflow.com/questions/32433749/how-to-upload-document-and-connect-it-to-a-sap-customer,"abap, sap-erp",True
How to use JCo connection without creating *.JcoDestination file,1441369635,3,https://stackoverflow.com/questions/32398065/how-to-use-jco-connection-without-creating-jcodestination-file,"java, jakarta-ee, sap-erp, jco, bapi",True
Is the SAP GUI scripting API dependent on backend SAP database?,1441164451,0,https://stackoverflow.com/questions/32344186/is-the-sap-gui-scripting-api-dependent-on-backend-sap-database,"scripting, hana, sap-erp",True
Unable to create Sales Order from JCO,1440584289,0,https://stackoverflow.com/questions/32223907/unable-to-create-sales-order-from-jco,"sap-erp, bapi, jco",True
trying to find a way to familiarize myself with the structure and content of the database that sits behind a SAP PLM,1440518686,1,https://stackoverflow.com/questions/32208841/trying-to-find-a-way-to-familiarize-myself-with-the-structure-and-content-of-the,"database, abap, sap-erp",True
"Using ERP Movement type data, how to check if a certain sequence of cells is in correct order?",1440513254,0,https://stackoverflow.com/questions/32206888/using-erp-movement-type-data-how-to-check-if-a-certain-sequence-of-cells-is-in,"excel, vba, excel-formula, sap-erp",False
how to create a purchase order using BAPI : BAPI_PO_CREATE1,1440139394,-1,https://stackoverflow.com/questions/32133970/how-to-create-a-purchase-order-using-bapi-bapi-po-create1,"sap-erp, jco",False
Error while creating sales order using JCO with BAPI_SALESORDER_CREATEFROMDAT2,1440136027,0,https://stackoverflow.com/questions/32133170/error-while-creating-sales-order-using-jco-with-bapi-salesorder-createfromdat2,"sap-erp, bapi",True
Runtime Error CONVT_NO_NUMBER in program SAPLMEPO (ME21n),1438834120,2,https://stackoverflow.com/questions/31846687/runtime-error-convt-no-number-in-program-saplmepo-me21n,"abap, sap-erp",True
How to attach files in MIRO,1438142747,0,https://stackoverflow.com/questions/31691052/how-to-attach-files-in-miro,"abap, sap-erp",False
SAP get Sales Orders BAPISDORDER_GETDETAILEDLIST,1437378193,0,https://stackoverflow.com/questions/31511158/sap-get-sales-orders-bapisdorder-getdetailedlist,"c#, sap-erp, saprfc, bapi",True
Pentaho Kettle Connect to SAP,1436891134,0,https://stackoverflow.com/questions/31412236/pentaho-kettle-connect-to-sap,"pentaho, kettle, sap-erp",True
Export billing documents to Excel,1435741138,0,https://stackoverflow.com/questions/31156898/export-billing-documents-to-excel,"excel, sap-erp",False
SAP connection to extract data from PHP,1435330655,0,https://stackoverflow.com/questions/31076348/sap-connection-to-extract-data-from-php,"php, sap-erp, sap-dotnet-connector",True
Error while reversing document in SAP using BAPI,1435054109,0,https://stackoverflow.com/questions/30999857/error-while-reversing-document-in-sap-using-bapi,".net, sap-erp, bapi",False
How to execute a BADI in BAPI_ACC_DOCUMENT_POST from C#?,1433927478,1,https://stackoverflow.com/questions/30751996/how-to-execute-a-badi-in-bapi-acc-document-post-from-c,"sap-erp, bapi, sap-dotnet-connector, badi",False
second and third line item is NOT updating using `bapi_salesorder_change`,1433914904,0,https://stackoverflow.com/questions/30747954/second-and-third-line-item-is-not-updating-using-bapi-salesorder-change,"abap, sap-erp",False
How do SAP and Navision interact with third-party applications?,1432981782,0,https://stackoverflow.com/questions/30545004/how-do-sap-and-navision-interact-with-third-party-applications,"sap-erp, microsoft-dynamics-nav, sap-crm",True
SAP Connecting with Windows using Biz talk Adapter The specified module could not be found. (Exception from HRESULT: 0x8007007E),1432205505,0,https://stackoverflow.com/questions/30371610/sap-connecting-with-windows-using-biz-talk-adapter-the-specified-module-could-no,"biztalk, sap-erp",False
Invalid byte 2 of 2-byte UTF-8 sequence in SAP PI mapping,1432196520,0,https://stackoverflow.com/questions/30368265/invalid-byte-2-of-2-byte-utf-8-sequence-in-sap-pi-mapping,"xml, utf-8, sap-erp, sap-pi, sap-xi",True
SAP FB03 with custom item selection,1431971400,0,https://stackoverflow.com/questions/30309808/sap-fb03-with-custom-item-selection,"document, abap, sap-erp",True
&quot;Update Terminated&quot; on /nva01 transaction,1431412277,0,https://stackoverflow.com/questions/30183403/update-terminated-on-nva01-transaction,"abap, sap-erp",True
Find out detailed information about X.509 certificate the ERP user logged on with,1430210101,0,https://stackoverflow.com/questions/29914316/find-out-detailed-information-about-x-509-certificate-the-erp-user-logged-on-wit,"certificate, abap, soa, x509, sap-erp",False
Plant data is not passing in MM02,1430133958,0,https://stackoverflow.com/questions/29894428/plant-data-is-not-passing-in-mm02,"hook, abap, sap-erp",False
SAP MD04 - Overview Tree Export,1429621230,-1,https://stackoverflow.com/questions/29772968/sap-md04-overview-tree-export,sap-erp,True
Error Configuring Oracle Database during SAP ERP installation,1429321231,0,https://stackoverflow.com/questions/29711950/error-configuring-oracle-database-during-sap-erp-installation,"oracle-database, oracle10g, sap-erp",False
SAP: Can&#180;t create and activate a costcenter via BAPI_COSTCENTER_CREATEMULTIPLE,1428912469,-1,https://stackoverflow.com/questions/29600632/sap-can%c2%b4t-create-and-activate-a-costcenter-via-bapi-costcenter-createmultiple,"abap, bapi, sap-erp",True
Accessing SAP Pool Table A016 from Sql Developer,1427307675,1,https://stackoverflow.com/questions/29263510/accessing-sap-pool-table-a016-from-sql-developer,"oracle-database, oracle11g, sap-erp, sap-data-dictionary",True
VBS to export data out of SAP transaction code FBL5N,1426694316,0,https://stackoverflow.com/questions/29126808/vbs-to-export-data-out-of-sap-transaction-code-fbl5n,"vbscript, sap-gui, sap-erp",True
VBA: import joined SAP data to Excel via RFC,1426514195,0,https://stackoverflow.com/questions/29078596/vba-import-joined-sap-data-to-excel-via-rfc,"excel, vba, import, sap-erp, saprfc",True
error while confirming production order (CO15),1426373603,0,https://stackoverflow.com/questions/29055199/error-while-confirming-production-order-co15,sap-erp,False
How to delete component of BOM (bill of material) in SAP,1426299952,0,https://stackoverflow.com/questions/29044771/how-to-delete-component-of-bom-bill-of-material-in-sap,sap-erp,True
`BAPI_PO_RELEASE` not returning success in sap,1424955890,0,https://stackoverflow.com/questions/28743261/bapi-po-release-not-returning-success-in-sap,"abap, sap-erp",True
Different table names in different databases?,1424942153,0,https://stackoverflow.com/questions/28738399/different-table-names-in-different-databases,"database, opensql, sap-erp, sap-data-dictionary",True
Avoid creation of objects through SAP GUI,1424334752,0,https://stackoverflow.com/questions/28601660/avoid-creation-of-objects-through-sap-gui,"abap, sap-erp, sap-hr",False
Abap change pointers send complete material master data idoc,1423584043,0,https://stackoverflow.com/questions/28436149/abap-change-pointers-send-complete-material-master-data-idoc,"abap, sap-erp, idoc",True
Send a text in message body and not as an attachment,1422454620,0,https://stackoverflow.com/questions/28194475/send-a-text-in-message-body-and-not-as-an-attachment,"email, outlook, exchange-server, abap, sap-erp",True
PHP SOAP Request via SOAPClient to SAP - params missing error,1421777778,0,https://stackoverflow.com/questions/28052403/php-soap-request-via-soapclient-to-sap-params-missing-error,"php, soap, sap-erp",False
Updating STCEG error in cmd_ei_api=&gt;maintain_bapi,1421624411,0,https://stackoverflow.com/questions/28016098/updating-stceg-error-in-cmd-ei-api-maintain-bapi,"abap, sap-erp",True
version 0 is not defined for fiscal year xxxx error message,1421296378,-1,https://stackoverflow.com/questions/27956847/version-0-is-not-defined-for-fiscal-year-xxxx-error-message,sap-erp,True
Difference between BAPI_ACC_GL_POSTING_POST and BAPI_ACC_DOCUMENT_POST?,1418837266,0,https://stackoverflow.com/questions/27531365/difference-between-bapi-acc-gl-posting-post-and-bapi-acc-document-post,"abap, sap-erp, bapi",True
BAPI_MATERIAL_SAVEREPLICA throws &quot;no update (test mode)&quot;,1417107612,0,https://stackoverflow.com/questions/27175746/bapi-material-savereplica-throws-no-update-test-mode,"c#, abap, sap-erp, bapi, sap-dotnet-connector",True
BAPI_MATERIAL_GET_DETAIL cannot fetch MATERIALVALUATIONDATA,1415697538,0,https://stackoverflow.com/questions/26861366/bapi-material-get-detail-cannot-fetch-materialvaluationdata,"sap-erp, bapi, jco",True
SE37 CSAP_MAT_BOM_READ runtime error during CONVERT_MATNR_TO_INTERN_FORMAT,1415623321,1,https://stackoverflow.com/questions/26844107/se37-csap-mat-bom-read-runtime-error-during-convert-matnr-to-intern-format,"abap, sap-erp",True
