title,creation_date,score,link,tags,is_answered
SAP NetWeaver &amp; R,1589720498,0,https://stackoverflow.com/questions/61852210/sap-netweaver-r,"r, sap-gui",False
closing an Excel file using Python if file is already open,1589526104,2,https://stackoverflow.com/questions/61813559/closing-an-excel-file-using-python-if-file-is-already-open,"python, sap-gui",True
SAP Logon 760 via VBA,1589274103,0,https://stackoverflow.com/questions/61747717/sap-logon-760-via-vba,"vba, ms-access, sap-gui",False
Can Excel Sort Differently Than Its Default U.S. Character Set?,1588898556,7,https://stackoverflow.com/questions/61670140/can-excel-sort-differently-than-its-default-u-s-character-set,"excel, vba, customization, sap-gui, character-set",True
Cannot get Date format using getDateTimeInstance function,1588715637,0,https://stackoverflow.com/questions/61623724/cannot-get-date-format-using-getdatetimeinstance-function,"sapui5, sap-gui",False
"Macro with SAPGUI Scripting : SAPLMEGUI:0013, the last number changes in each connexion to SAP",1588413696,0,https://stackoverflow.com/questions/61557528/macro-with-sapgui-scripting-saplmegui0013-the-last-number-changes-in-each-co,"vba, sap-gui",True
Find system date-time format from SAP GUI and use it in frontend,1588194728,0,https://stackoverflow.com/questions/61511794/find-system-date-time-format-from-sap-gui-and-use-it-in-frontend,"odata, sapui5, abap, sap-gui, sap-gateway",True
Does anyone know how to automate SAP Logon in Automation Anywhere 11,1588060657,0,https://stackoverflow.com/questions/61475326/does-anyone-know-how-to-automate-sap-logon-in-automation-anywhere-11,"sap-gui, automationanywhere",True
Error with win32com.client.GetObject when connecting to SAP GUI,1587833649,1,https://stackoverflow.com/questions/61429270/error-with-win32com-client-getobject-when-connecting-to-sap-gui,"win32com, sap-gui, pythoncom, moniker",True
How to activate workbook exported from SAP?,1587641000,0,https://stackoverflow.com/questions/61386052/how-to-activate-workbook-exported-from-sap,"excel, vba, sap-gui, activation",True
SAP GUI Script - create contract headers,1587639935,0,https://stackoverflow.com/questions/61385711/sap-gui-script-create-contract-headers,"excel, vba, sap-gui",False
S/4HANA UI automation. How?,1587042188,1,https://stackoverflow.com/questions/61250907/s-4hana-ui-automation-how,"automation, rpa, sap-gui, s4hana",True
SAP &amp; Excel Error - SAP trying to open a file in Excel,1585835793,-2,https://stackoverflow.com/questions/60993274/sap-excel-error-sap-trying-to-open-a-file-in-excel,"excel, vba, sap-gui",True
SAP GUI how to find findById,1585664580,1,https://stackoverflow.com/questions/60952913/sap-gui-how-to-find-findbyid,"python-3.x, sap-gui",True
"FS10N, how to choose layout by name with script in excel VBA?",1584724853,1,https://stackoverflow.com/questions/60778763/fs10n-how-to-choose-layout-by-name-with-script-in-excel-vba,"excel, vba, sap-gui",True
Getting value from text box in SAP application custom container,1584621756,1,https://stackoverflow.com/questions/60757516/getting-value-from-text-box-in-sap-application-custom-container,"autoit, sap-gui",False
How to make calls to a cell dynamic instead of calling the same cells,1583873379,0,https://stackoverflow.com/questions/60625732/how-to-make-calls-to-a-cell-dynamic-instead-of-calling-the-same-cells,"javascript, excel, sap-gui",True
vba Macro doesn&#39;t wait until workbook finishes downloading from SAP,1583776712,0,https://stackoverflow.com/questions/60606005/vba-macro-doesnt-wait-until-workbook-finishes-downloading-from-sap,"excel, vba, sap-gui",False
Is there any way to capture the message on SAP screen by UFT,1583517690,0,https://stackoverflow.com/questions/60569375/is-there-any-way-to-capture-the-message-on-sap-screen-by-uft,"testing, automation, abap, hp-uft, sap-gui",False
Exporting Excel file from SAP with Python Script,1583332894,1,https://stackoverflow.com/questions/60528562/exporting-excel-file-from-sap-with-python-script,"python, excel, export, sap-gui",True
Create VBA Script to run GUI script recording from SAP,1583075678,-1,https://stackoverflow.com/questions/60476539/create-vba-script-to-run-gui-script-recording-from-sap,"excel, vba, vbscript, sap-gui",False
Problems to access SAP GUI on Eclipse,1582310704,0,https://stackoverflow.com/questions/60344589/problems-to-access-sap-gui-on-eclipse,"eclipse, abap, sap-gui",False
Determine if tree node exists,1582234779,1,https://stackoverflow.com/questions/60328918/determine-if-tree-node-exists,"vba, vbscript, sap-gui",True
VBA SAP GUI Scripting with SAP Logon as different user,1582028316,0,https://stackoverflow.com/questions/60280745/vba-sap-gui-scripting-with-sap-logon-as-different-user,"vba, ms-access, user-interface, sap-gui",False
How to copy value from SAP Tree View to Excel sheet using excel VBA,1582010552,0,https://stackoverflow.com/questions/60275711/how-to-copy-value-from-sap-tree-view-to-excel-sheet-using-excel-vba,"excel, vba, sap-gui",True
Error While Saving XLSX in SAP through macro,1581853460,0,https://stackoverflow.com/questions/60248109/error-while-saving-xlsx-in-sap-through-macro,"excel, vba, sap-gui",False
Test if an Excel cell is empty,1581673412,0,https://stackoverflow.com/questions/60223719/test-if-an-excel-cell-is-empty,"excel, vba, sap-gui",True
How to return SAP error message in excel cell through VBA?,1581415549,0,https://stackoverflow.com/questions/60166357/how-to-return-sap-error-message-in-excel-cell-through-vba,"vba, sap-gui",True
Open 2 SAP windows in parallel,1580738999,0,https://stackoverflow.com/questions/60040921/open-2-sap-windows-in-parallel,"excel, vba, scripting, sap-gui",True
Login to SAP session by Python,1580536054,1,https://stackoverflow.com/questions/60014378/login-to-sap-session-by-python,"python, sap-gui",True
How to remove all displayed columns of ALV layout,1580407575,0,https://stackoverflow.com/questions/59991996/how-to-remove-all-displayed-columns-of-alv-layout,"excel, vba, scripting, sap-gui, alv",True
SAP GUI Scripting in Excel VBA - Error 91 (Object Variable...),1580152690,0,https://stackoverflow.com/questions/59937522/sap-gui-scripting-in-excel-vba-error-91-object-variable,"excel, vba, sap-gui",False
Is there a way I can Extract data from SAP GUI to Excel in the background?,1580098917,0,https://stackoverflow.com/questions/59925115/is-there-a-way-i-can-extract-data-from-sap-gui-to-excel-in-the-background,"excel, vba, sap-gui",False
How can I write SAP GUI SCRIPT for a SAP pop up window,1579634814,0,https://stackoverflow.com/questions/59847954/how-can-i-write-sap-gui-script-for-a-sap-pop-up-window,"excel, vba, pdf, download, sap-gui",False
How to choose specific SAP GUI session?,1579567886,1,https://stackoverflow.com/questions/59832774/how-to-choose-specific-sap-gui-session,"excel, vba, sap-gui",True
How to read row details of a GuiTree control using GUI Script,1579514367,3,https://stackoverflow.com/questions/59820810/how-to-read-row-details-of-a-guitree-control-using-gui-script,"automation, vbscript, rpa, sap-gui",True
Find component in SAP GUI using VBA,1579164867,0,https://stackoverflow.com/questions/59765956/find-component-in-sap-gui-using-vba,"vba, sap-gui",False
"If VBScript quits early, communicate with VBA to end VBA script early",1579093495,1,https://stackoverflow.com/questions/59752069/if-vbscript-quits-early-communicate-with-vba-to-end-vba-script-early,"excel, vba, vbscript, sap-gui",False
"For SAP GUI script, do you know what is the script for SAP job has been created?",1578381219,0,https://stackoverflow.com/questions/59623776/for-sap-gui-script-do-you-know-what-is-the-script-for-sap-job-has-been-created,"excel, typescript, sap-erp, sap-gui",False
class &#39;pywintypes.com_error&#39; for running a SAP transaction,1578345792,2,https://stackoverflow.com/questions/59619170/class-pywintypes-com-error-for-running-a-sap-transaction,"python, sap-gui",True
Using SAP GUI vbs scripting in python 3.3,1577471909,-1,https://stackoverflow.com/questions/59504782/using-sap-gui-vbs-scripting-in-python-3-3,"python, vbscript, sap-gui",False
How to read the cell value in a table control?,1576773465,1,https://stackoverflow.com/questions/59413724/how-to-read-the-cell-value-in-a-table-control,"vba, scripting, sap-gui",True
usage of &quot; SapGuiLibrary.Doubleclick Element &quot; in robot framework using Python,1575555915,1,https://stackoverflow.com/questions/59197275/usage-of-sapguilibrary-doubleclick-element-in-robot-framework-using-python,"robotframework, sap-gui",False
Set width of toolbar button defined in cl_gui_toolbar,1575370504,1,https://stackoverflow.com/questions/59155484/set-width-of-toolbar-button-defined-in-cl-gui-toolbar,"abap, sap-gui, dynpro",True
"Copy from Excel, upload from clipboard in SAP when screen is locked",1574349352,0,https://stackoverflow.com/questions/58978149/copy-from-excel-upload-from-clipboard-in-sap-when-screen-is-locked,"excel, vba, windows, sap-gui",True
How to add text check in LoadRunner SAP GUI Protocol to validate sapgui_status_bar_get_text,1574235185,0,https://stackoverflow.com/questions/58948961/how-to-add-text-check-in-loadrunner-sap-gui-protocol-to-validate-sapgui-status-b,"java, loadrunner, sap-gui",True
How to Automate SAP GUI 750 with C#,1574109927,0,https://stackoverflow.com/questions/58922637/how-to-automate-sap-gui-750-with-c,"c#, sap-gui",True
Is it possible to loop through sapgui array using a for next loop in excel vba?,1573908803,2,https://stackoverflow.com/questions/58890948/is-it-possible-to-loop-through-sapgui-array-using-a-for-next-loop-in-excel-vba,"vba, sap-gui",True
How to VBA wait for windows save dialogbox and sendkeys,1573301299,0,https://stackoverflow.com/questions/58779126/how-to-vba-wait-for-windows-save-dialogbox-and-sendkeys,"excel, vba, excel-2007, sap-gui",True
Error &quot;list delimiter&quot; or &quot;)&quot; missing with FindById(&quot;...txtFIELD[&quot;&amp;row&amp;&quot;.&quot;&amp;col&amp;&quot;]&quot;).Text,1572390128,0,https://stackoverflow.com/questions/58616539/error-list-delimiter-or-missing-with-findbyid-txtfieldrow-col,"excel, loops, vbscript, sap-gui",False
Display Custom Icon in SAP GUI,1572343489,2,https://stackoverflow.com/questions/58605190/display-custom-icon-in-sap-gui,"abap, sap-gui",True
How to provide focus to a Window (Excel) using Python,1571770715,0,https://stackoverflow.com/questions/58510714/how-to-provide-focus-to-a-window-excel-using-python,"python, excel, sap-gui",False
Setting the row value to previous value in a while loop when a condition is met,1571748348,0,https://stackoverflow.com/questions/58504662/setting-the-row-value-to-previous-value-in-a-while-loop-when-a-condition-is-met,"python-3.x, sap-gui",False
"How to check whether server behind SAP GUI is running, with Python",1571651211,0,https://stackoverflow.com/questions/58483714/how-to-check-whether-server-behind-sap-gui-is-running-with-python,"python, process, rpa, sap-gui",False
Vba sap scripting if no icon found,1571557891,0,https://stackoverflow.com/questions/58471022/vba-sap-scripting-if-no-icon-found,"vba, sap-gui",False
Exporting with SAP GUI using Python,1571008756,1,https://stackoverflow.com/questions/58368541/exporting-with-sap-gui-using-python,"python-2.7, sap-gui",False
SAP Extract into EXCEL via VBA out of memory,1570700213,0,https://stackoverflow.com/questions/58319865/sap-extract-into-excel-via-vba-out-of-memory,"excel, vba, sap-gui",True
Disable automatically-generated comments in classes (backend editor),1570601877,2,https://stackoverflow.com/questions/58298050/disable-automatically-generated-comments-in-classes-backend-editor,"abap, sap-gui",True
Loop through every row to find if value exists,1569568133,1,https://stackoverflow.com/questions/58129518/loop-through-every-row-to-find-if-value-exists,"vba, sap-gui",False
SAP GUI scripting - Button press fails,1569498529,2,https://stackoverflow.com/questions/58116190/sap-gui-scripting-button-press-fails,"vba, sap-gui",True
VBA cannot loop through rows,1569460523,0,https://stackoverflow.com/questions/58108309/vba-cannot-loop-through-rows,"vba, sap-gui",True
SAP GUI Scripting pop up message,1569381317,0,https://stackoverflow.com/questions/58090671/sap-gui-scripting-pop-up-message,"vba, sap-gui",False
How to add wait within workflow of Kofax RPA Desktop Automation?,1569321990,0,https://stackoverflow.com/questions/58078583/how-to-add-wait-within-workflow-of-kofax-rpa-desktop-automation,"rpa, sap-gui, kofax",True
Selecting SAP grey box element in a list,1569321710,0,https://stackoverflow.com/questions/58078490/selecting-sap-grey-box-element-in-a-list,"rpa, sap-gui, blueprism",True
VBA does not catch SAP list&#39;s row,1568862364,0,https://stackoverflow.com/questions/58003165/vba-does-not-catch-sap-lists-row,"vba, sap-gui",False
How can I run SAP GUI with Python scripting?,1568707022,1,https://stackoverflow.com/questions/57969773/how-can-i-run-sap-gui-with-python-scripting,"python, sap-gui",True
How to switch to a running program when closing a tab in Chrome,1568690820,0,https://stackoverflow.com/questions/57966946/how-to-switch-to-a-running-program-when-closing-a-tab-in-chrome,"javascript, google-chrome, sapui5, sap-gui",True
I want to schedule a batch file without Windows Task Scheduler,1568018257,-3,https://stackoverflow.com/questions/57850452/i-want-to-schedule-a-batch-file-without-windows-task-scheduler,"batch-file, sap-gui, sap-bw",False
selectContextMenuItem method returning &quot;The method got an invalid argument&quot;,1567776232,0,https://stackoverflow.com/questions/57822888/selectcontextmenuitem-method-returning-the-method-got-an-invalid-argument,"blueprism, sap-gui",True
How to extract PDF document from SAP GUI? (scripting),1567445523,1,https://stackoverflow.com/questions/57760863/how-to-extract-pdf-document-from-sap-gui-scripting,"vba, scripting, sap-gui",False
Use AppActivate to Save As,1567073818,0,https://stackoverflow.com/questions/57708002/use-appactivate-to-save-as,"vba, powershell, sap-gui, wscript.shell",True
Avoiding repetitive code in python and reuse the existing code,1566305297,0,https://stackoverflow.com/questions/57574063/avoiding-repetitive-code-in-python-and-reuse-the-existing-code,"python, python-3.x, code-reuse, sap-gui",True
How to use and loop Excel variables in SAP,1565869904,0,https://stackoverflow.com/questions/57509232/how-to-use-and-loop-excel-variables-in-sap,"excel, vba, sap-gui",True
Save SM37 rows with sorting via GUI Script?,1565834115,2,https://stackoverflow.com/questions/57504005/save-sm37-rows-with-sorting-via-gui-script,"excel, vba, sap-gui, alv",True
How to fix in Blue Prism - Exception has been thrown by the target of an invocation,1565817326,0,https://stackoverflow.com/questions/57502164/how-to-fix-in-blue-prism-exception-has-been-thrown-by-the-target-of-an-invocat,"sap-gui, blueprism",False
How to get file name text from attachment in PR in SAP,1565280857,0,https://stackoverflow.com/questions/57416838/how-to-get-file-name-text-from-attachment-in-pr-in-sap,"excel, vba, sap-gui",True
Stopping SAP GUI search before timeout with VBA,1564776608,1,https://stackoverflow.com/questions/57332891/stopping-sap-gui-search-before-timeout-with-vba,"excel, vba, sap-gui",False
The control could not be found by id. SAP GUI bug?,1564767732,4,https://stackoverflow.com/questions/57331244/the-control-could-not-be-found-by-id-sap-gui-bug,"automation, vbscript, sap-gui",True
VBA to check if SAP GUI button menu entry is enabled,1564594155,0,https://stackoverflow.com/questions/57296149/vba-to-check-if-sap-gui-button-menu-entry-is-enabled,"excel, vba, shell, sap-gui",True
Problem closing Excel exported from SAP GUI with VBA,1564152757,3,https://stackoverflow.com/questions/57222518/problem-closing-excel-exported-from-sap-gui-with-vba,"excel, vba, sap-gui",False
What is wrong in the IF condition of the text of message from the status bar,1563899798,-1,https://stackoverflow.com/questions/57168681/what-is-wrong-in-the-if-condition-of-the-text-of-message-from-the-status-bar,"excel, vbscript, sap-gui",True
How to make a method for that part of SAP-GUI script using Java and JNI?,1563133028,0,https://stackoverflow.com/questions/57030545/how-to-make-a-method-for-that-part-of-sap-gui-script-using-java-and-jni,"java, activex, sap-gui, jacob",True
Does anyone know the connection code to log into SAP GUI automated through VBA?,1562954056,0,https://stackoverflow.com/questions/57011904/does-anyone-know-the-connection-code-to-log-into-sap-gui-automated-through-vba,"vba, windows-10, sap-gui",False
Gettig text out of SAP confirmation Box with vba,1562726030,0,https://stackoverflow.com/questions/56962680/gettig-text-out-of-sap-confirmation-box-with-vba,"excel, vba, messagebox, sap-gui",False
What is the &quot;scope&quot; of CL_GUI_TIMER?,1562573538,4,https://stackoverflow.com/questions/56930820/what-is-the-scope-of-cl-gui-timer,"abap, sap-gui",True
Run time error &#39;91&#39; when SAP GUI connection is empty,1562288372,0,https://stackoverflow.com/questions/56895430/run-time-error-91-when-sap-gui-connection-is-empty,"vba, sap-gui",False
How to vary the file saving path of an SAP GUI script using VBA?,1561467810,0,https://stackoverflow.com/questions/56754750/how-to-vary-the-file-saving-path-of-an-sap-gui-script-using-vba,"excel, vba, sap-gui",True
How to close SAP pop-up windows with VBA?,1561449715,0,https://stackoverflow.com/questions/56749438/how-to-close-sap-pop-up-windows-with-vba,"excel, vba, sap-gui",True
Getting treeId for SAPGuiLibrary,1561100322,0,https://stackoverflow.com/questions/56698388/getting-treeid-for-sapguilibrary,"robotframework, sap-gui",True
How to make a loop to delete a sheet if and only if the values are the same?,1560848180,0,https://stackoverflow.com/questions/56645306/how-to-make-a-loop-to-delete-a-sheet-if-and-only-if-the-values-are-the-same,"excel, vba, sap-gui",True
How to bypass intermittent popup &quot;no data selected&quot;?,1560759153,0,https://stackoverflow.com/questions/56627268/how-to-bypass-intermittent-popup-no-data-selected,"excel, vba, sap-gui",False
End of statement VBA with SAP GUI script,1560459738,0,https://stackoverflow.com/questions/56588511/end-of-statement-vba-with-sap-gui-script,"vba, compiler-errors, sap-gui",True
&quot;execution interrupted&quot; and VB editor highlights &quot;end if&quot; in yellow,1560252452,0,https://stackoverflow.com/questions/56542689/execution-interrupted-and-vb-editor-highlights-end-if-in-yellow,"vba, sap-gui",False
How to get the IDObject with Attribute in SAP using Automation Anywhere with DLL?,1560249146,4,https://stackoverflow.com/questions/56541753/how-to-get-the-idobject-with-attribute-in-sap-using-automation-anywhere-with-dll,"dll, vbscript, rpa, sap-gui, automationanywhere",True
SAP RFC Connection with VBA - BAD VARIANT TYPE,1559735041,0,https://stackoverflow.com/questions/56459823/sap-rfc-connection-with-vba-bad-variant-type,".net, vba, sap-gui, saprfc",False
How to copy data from SAP GUI to Excel with VBA?,1559728283,0,https://stackoverflow.com/questions/56458141/how-to-copy-data-from-sap-gui-to-excel-with-vba,"excel, vba, sap-gui",False
Trouble converting VBA SAPGUI code to VB.NET can&#39;t find proper imports libraries,1559240916,0,https://stackoverflow.com/questions/56383742/trouble-converting-vba-sapgui-code-to-vb-net-cant-find-proper-imports-libraries,"vb.net, sap-gui",True
How to copy and paste data from SAP GUI to Excel?,1559043624,0,https://stackoverflow.com/questions/56341447/how-to-copy-and-paste-data-from-sap-gui-to-excel,"excel, vba, sap-gui",False
Why does a macro assigned to a cell fail?,1559042998,0,https://stackoverflow.com/questions/56341234/why-does-a-macro-assigned-to-a-cell-fail,"excel, vba, sap-gui",False
How to continue running a VBA macro when an SAP GUI popup message says no data found?,1559032915,0,https://stackoverflow.com/questions/56338207/how-to-continue-running-a-vba-macro-when-an-sap-gui-popup-message-says-no-data-f,"excel, vba, sap-gui",True
How to copy and paste data from SAP to an excel file already saved with VBA?,1558964813,1,https://stackoverflow.com/questions/56327318/how-to-copy-and-paste-data-from-sap-to-an-excel-file-already-saved-with-vba,"excel, vba, sap-gui",False
SAP GUI Automation using C# - does sapfewse.ocx have a written developer documentation or api library?,1558469023,0,https://stackoverflow.com/questions/56245614/sap-gui-automation-using-c-does-sapfewse-ocx-have-a-written-developer-documen,"c#, sap-gui",True
How can I clear all the SAP GUI fields when I open a T-Code?,1558108433,1,https://stackoverflow.com/questions/56189852/how-can-i-clear-all-the-sap-gui-fields-when-i-open-a-t-code,sap-gui,True
"script recording and playback, and excel",1558099541,0,https://stackoverflow.com/questions/56187399/script-recording-and-playback-and-excel,sap-gui,False
How to loop at lines in worksheet?,1558095473,0,https://stackoverflow.com/questions/56186277/how-to-loop-at-lines-in-worksheet,"excel, vba, sap-gui",False
How can i use some SAP scripting from windev?,1558091150,0,https://stackoverflow.com/questions/56185159/how-can-i-use-some-sap-scripting-from-windev,"vba, windev, sap-gui",True
How to prevent SAP from opening the exported files when the code is over?,1558017969,1,https://stackoverflow.com/questions/56171224/how-to-prevent-sap-from-opening-the-exported-files-when-the-code-is-over,"excel, vba, sap-gui",False
How to vary data using SAP and vba?,1557921075,1,https://stackoverflow.com/questions/56148709/how-to-vary-data-using-sap-and-vba,"excel, vba, sap-gui",True
How to disable the Excel display with SAP GUI Scripting automatically,1557740228,0,https://stackoverflow.com/questions/56109606/how-to-disable-the-excel-display-with-sap-gui-scripting-automatically,"excel, vbscript, sap-gui",True
Code for deleting specific rows / line items,1557497478,0,https://stackoverflow.com/questions/56079388/code-for-deleting-specific-rows-line-items,"excel, vba, sap-gui",False
back to SAP initial screen from VBA,1557211967,0,https://stackoverflow.com/questions/56017067/back-to-sap-initial-screen-from-vba,"excel, vba, sap-gui",False
How to silent logon SAP with SAPRouter in VBA?,1556452677,1,https://stackoverflow.com/questions/55890023/how-to-silent-logon-sap-with-saprouter-in-vba,"excel, sap-gui, silent",False
Is there a way to make a SAP GUI code work for all versions?,1556269798,0,https://stackoverflow.com/questions/55864320/is-there-a-way-to-make-a-sap-gui-code-work-for-all-versions,"excel, vba, sap-gui",True
How to check the error while login SAP GUI via Python codes,1556259780,0,https://stackoverflow.com/questions/55861871/how-to-check-the-error-while-login-sap-gui-via-python-codes,"python, connection, sap-gui",False
Debugging under RFC user possible?,1555579142,3,https://stackoverflow.com/questions/55742890/debugging-under-rfc-user-possible,"debugging, abap, sap-gui, saprfc",True
VBA Sap Scripting to open or connect/remain in already open session window,1555522658,1,https://stackoverflow.com/questions/55733193/vba-sap-scripting-to-open-or-connect-remain-in-already-open-session-window,"excel, vba, scripting, sap-gui",True
How to execute 3 lines at same time?,1555515737,-2,https://stackoverflow.com/questions/55731409/how-to-execute-3-lines-at-same-time,"excel, vba, parallel-processing, execute, sap-gui",False
How to get user ID from an open SAP GUI session?,1555493878,0,https://stackoverflow.com/questions/55724488/how-to-get-user-id-from-an-open-sap-gui-session,"excel, vba, sap-gui",True
Can we pass some arguments/return value from VBscript function to Java Code,1554977698,1,https://stackoverflow.com/questions/55630076/can-we-pass-some-arguments-return-value-from-vbscript-function-to-java-code,"java, vbscript, sap-gui",False
"VBA connects to the SAP GUI, but not to SAP NW Business Client 5",1554973343,1,https://stackoverflow.com/questions/55628588/vba-connects-to-the-sap-gui-but-not-to-sap-nw-business-client-5,"excel, vba, sap-gui",True
Not able to bypass Run time error 619 in SAP GUI connection,1554454005,2,https://stackoverflow.com/questions/55531527/not-able-to-bypass-run-time-error-619-in-sap-gui-connection,"excel, vba, error-handling, runtime-error, sap-gui",True
Export SAP Data won&#39;t open workbook while running,1554110585,1,https://stackoverflow.com/questions/55451800/export-sap-data-wont-open-workbook-while-running,"excel, vba, scripting, sap-gui",False
Blue Prism - Write error in text field SAP SPY MODE,1553937998,1,https://stackoverflow.com/questions/55429984/blue-prism-write-error-in-text-field-sap-spy-mode,"rpa, blueprism, sap-gui",False
How to stay in the same login with SAP Connection?,1553789843,0,https://stackoverflow.com/questions/55402392/how-to-stay-in-the-same-login-with-sap-connection,"authentication, session, sap-gui",False
How can I control GuiScrollbar in SAP GUI using SAPFEWSELib?,1553762341,1,https://stackoverflow.com/questions/55393216/how-can-i-control-guiscrollbar-in-sap-gui-using-sapfewselib,"c#, sap-gui",True
Getting InnerText from HTMLElement of WebBrowser using Python and Pywin,1553516253,0,https://stackoverflow.com/questions/55337618/getting-innertext-from-htmlelement-of-webbrowser-using-python-and-pywin,"python, vba, win32com, sap-gui, pywin",False
SAP GUI script for information window,1552631243,0,https://stackoverflow.com/questions/55176781/sap-gui-script-for-information-window,sap-gui,True
For loop not capturing all values in SAP GUI,1552530181,0,https://stackoverflow.com/questions/55154025/for-loop-not-capturing-all-values-in-sap-gui,"vba, sap-gui",False
Select an item by name instead of id in VBS,1552321534,0,https://stackoverflow.com/questions/55106290/select-an-item-by-name-instead-of-id-in-vbs,"vbscript, sap-gui",True
Running two VBA subs using call method,1551811216,0,https://stackoverflow.com/questions/55009469/running-two-vba-subs-using-call-method,"excel, vba, sap-gui",False
SAP fails on 2nd iteration of loop: the control could not be found by id,1551752269,0,https://stackoverflow.com/questions/54994483/sap-fails-on-2nd-iteration-of-loop-the-control-could-not-be-found-by-id,"excel, vba, sap-gui",True
delay SAP GUI until dialog window open,1551692772,0,https://stackoverflow.com/questions/54980511/delay-sap-gui-until-dialog-window-open,"excel, vba, sap-gui",True
How to construct a selector based on dynamic ctrlid through UiPath?,1551250555,0,https://stackoverflow.com/questions/54899709/how-to-construct-a-selector-based-on-dynamic-ctrlid-through-uipath,"windows, uipath, sap-erp, sap-gui, uipath-studio",True
Excel VBA Connection to SAP RFC,1550781781,1,https://stackoverflow.com/questions/54815900/excel-vba-connection-to-sap-rfc,"vba, sap-gui, saprfc",False
"ALV grid only loads first 64 rows, how to change default load",1550234584,2,https://stackoverflow.com/questions/54709653/alv-grid-only-loads-first-64-rows-how-to-change-default-load,"excel, vba, sap-gui, alv",True
CK13N transaction read text from GuiTree table fields using VBA,1550220503,0,https://stackoverflow.com/questions/54705517/ck13n-transaction-read-text-from-guitree-table-fields-using-vba,"excel, vba, sap-gui",True
Code doesn&#39;t &quot;wait&quot; until Workbook opens to proceed,1550160772,0,https://stackoverflow.com/questions/54694682/code-doesnt-wait-until-workbook-opens-to-proceed,"excel, vba, sap-gui",False
SAP running slower after accessing 500 times via Automation Anywhere,1549526675,1,https://stackoverflow.com/questions/54568776/sap-running-slower-after-accessing-500-times-via-automation-anywhere,"rpa, sap-gui, automationanywhere",True
UiPath -Error {&quot;message&quot;:&quot;Click Text &#39;SAPTreeList&#39;: Cannot find the UI element corresponding to this selector: &lt;wnd ctrlid=&#39;90279688&#39; /&gt;,1549442317,6,https://stackoverflow.com/questions/54549466/uipath-error-messageclick-text-saptreelist-cannot-find-the-ui-element-c,"uipath, sap-erp, sap-gui, uipath-studio",True
"SAP Tree GetAbapImage returns same value for different icons, how to solve?",1549417131,0,https://stackoverflow.com/questions/54545532/sap-tree-getabapimage-returns-same-value-for-different-icons-how-to-solve,"abap, sap-gui",False
Where can I find the SAP System connection for connecting it with VBA,1548427971,1,https://stackoverflow.com/questions/54367682/where-can-i-find-the-sap-system-connection-for-connecting-it-with-vba,"excel, vba, sap-gui",False
Not able to extract SAP Data into .xlsx format,1548328768,0,https://stackoverflow.com/questions/54345410/not-able-to-extract-sap-data-into-xlsx-format,"excel, vba, sap-gui, sap-erp",False
is there any function that I can simulate the enter button on sapgui?,1548257172,0,https://stackoverflow.com/questions/54330538/is-there-any-function-that-i-can-simulate-the-enter-button-on-sapgui,"c#, sap-gui",True
How to identify which SAP GUI screen is currently displayed?,1548186428,0,https://stackoverflow.com/questions/54315434/how-to-identify-which-sap-gui-screen-is-currently-displayed,"excel, vba, sap-gui",True
SAP GUI Scripting with SNC/SSO,1548167713,5,https://stackoverflow.com/questions/54310571/sap-gui-scripting-with-snc-sso,"c#, sap-gui",True
&#39;Cannot find file error&#39; from SAP VBScript,1547734126,0,https://stackoverflow.com/questions/54237716/cannot-find-file-error-from-sap-vbscript,"windows, vbscript, sap-gui",False
SAP GUI Script Runs Slower Over Time VBA,1547459199,0,https://stackoverflow.com/questions/54178988/sap-gui-script-runs-slower-over-time-vba,"excel, vba, performance, scripting, sap-gui",False
How can I know the table ID in SAP GUI,1547456995,0,https://stackoverflow.com/questions/54178453/how-can-i-know-the-table-id-in-sap-gui,"vba, sap-gui",True
Excel to SAP GUI,1547222517,0,https://stackoverflow.com/questions/54150025/excel-to-sap-gui,"excel, vba, sap-gui",True
Extracting Data with .selectitem VBA-SAP,1545150326,0,https://stackoverflow.com/questions/53837261/extracting-data-with-selectitem-vba-sap,"excel, vba, sap-gui",True
SAP GUI automation using Blueprism. The text box id is getting changed frequently. So not able to spy the text box,1544789644,1,https://stackoverflow.com/questions/53779575/sap-gui-automation-using-blueprism-the-text-box-id-is-getting-changed-frequentl,"sap-gui, blueprism",True
"Disable &quot;a script is opening a connection to system: **** &quot;, not via the SAP GUI option",1544711824,3,https://stackoverflow.com/questions/53764237/disable-a-script-is-opening-a-connection-to-system-not-via-the-sap-gui,"excel, vba, sap-gui",True
How to run IW29 with a specific variation and layout and copy its outcome to excel?,1544485463,0,https://stackoverflow.com/questions/53715383/how-to-run-iw29-with-a-specific-variation-and-layout-and-copy-its-outcome-to-exc,"excel, sap-gui, sap-erp",True
SAP GUI automation in macOS,1544385785,0,https://stackoverflow.com/questions/53696175/sap-gui-automation-in-macos,"macos, automation, scripting, sap-gui",False
win32com and SAP-GUI,1542017339,7,https://stackoverflow.com/questions/53259897/win32com-and-sap-gui,"win32com, sap-gui",True
Excel VBA SAP GUI Scripting to find row index,1541240713,1,https://stackoverflow.com/questions/53130424/excel-vba-sap-gui-scripting-to-find-row-index,"excel, vba, sap-gui",True
Cannot bypass error 619 &quot;Control not found&quot;,1540573680,1,https://stackoverflow.com/questions/53013422/cannot-bypass-error-619-control-not-found,"vba, scripting, sap-gui",True
